wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
2371,324,2,assez,assez,XXV_17,Adv,Adv,assez,mix,---,/V\.'C/V\
2372,324,3,pis,pis,XXV_17,Adv,Adv,pis2,mix,---,C/V\
2373,324,4,en,en,XXV_17,Prn,Prn$$,en2,mix,---,/V\
2374,324,5,vaudroit,vaudroit,XXV_17,Vfin,Vfin,valoir,mix,---,C/V\.'C/V\
2375,324,6,",",",",XXV_17,Pnc,Pnc,,mix,---,
2376,325,1,puis,puis,XXV_18,PrA,PrA,puis,mix,---,C/V\
2377,325,2,qu',qu',XXV_18,Sub,Sub,que,mix,---,C/\
2378,325,3,amours,amours,XXV_18,N,N,,mix,---,/V\.'C/V\
2379,325,4,li,li,XXV_18,Prn,Prn$$,li,mix,---,C/V\
2380,325,5,seroit,seroit,XXV_18,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2381,325,6,dure,dure,XXV_18,Adj,Adj,dur,mix,---,'C/V\.C/(e)\
2382,325,7,.,.,XXV_18,Pnc,Pnc,,mix,---,
2383,326,1,pour,pour,XXV_19,Pre,Pre,pour,mix,---,C/V\
2384,326,2,ce,ce,XXV_19,Prn,Prn,ce,mix,---,C/(e)\
2385,326,3,vueil,vueil,XXV_19,Vfin,Vfin,vouloir,mix,---,C/V\
2386,326,4,je,je,XXV_19,Prn,Prn%,je,mix,---,C/(e)\
2387,326,5,toudis,toudis,XXV_19,Adv,Adv,toudis,mix,---,C/V\.'C/V\
2388,326,6,",",",",XXV_19,Pnc,Pnc,,mix,---,
2389,326,7,sans,sans,XXV_19,Pre,Pre,sans,mix,---,C/V\
2390,326,8,nul,nul,XXV_19,QIs,QIs,nul,mix,---,C/V\
2391,326,9,respit,respit,XXV_19,N,N,,mix,---,C/V\.'C/V\
2392,326,10,",",",",XXV_19,Pnc,Pnc,,mix,---,
2393,327,1,vivre,vivre,XXV_20,Vinf,Vinf,vivre,mix,---,'C/V\.C/(e)\
2394,327,2,en,en,XXV_20,Pre,Pre,en,mix,---,/V\
2395,327,3,amour,amour,XXV_20,N,N,,mix,---,/V\.'C/V\
2396,327,4,et,et,XXV_20,Crd,Crd,et,mix,---,/V\
2397,327,5,en,en,XXV_20,Pre,Pre,en,mix,---,/V\
2398,327,6,loiauté,loiauté,XXV_20,N,N,,mix,---,C/V\.C/V\.'C/V\
2399,327,7,pure,pure,XXV_20,Adj,Adj,,mix,---,'C/V\.C/(e)\
2400,327,8,",",",",XXV_20,Pnc,Pnc,,mix,---,
2401,328,1,qu',qu',XXV_21,Sub,Sub,que,mix,---,C/\
2402,328,2,avoir,avoir,XXV_21,Vinf,Vinf,avoir,mix,---,/V\.'C/V\
2403,328,3,en,en,XXV_21,Prn,Prn$$,en2,mix,---,/V\
2404,328,4,puis,puis,XXV_21,Vfin,Vfin,pouvoir2,mix,---,C/V\
2405,328,5,si,si,XXV_21,Adv,Adv,si4,mix,---,C/V\
2406,328,6,tres,tres,XXV_21,Adv,Adv,très,mix,---,C/V\
2407,328,7,noble,noble,XXV_21,Adj,Adj,,mix,---,'C/V\.C/(e)\
2408,328,8,profit,profit,XXV_21,N,N,,mix,---,C/V\.'C/V\
2409,329,1,com,com,XXV_22,Sub,Sub,comme,mix,---,C/V\
2410,329,2,de,de,XXV_22,Pre,Pre,de,mix,---,C/(e)\
2411,329,3,merci,merci,XXV_22,N,N,,mix,---,C/V\.'C/V\
2412,329,4,qui,qui,XXV_22,Qux,Qux,qui,mix,---,C/V\
2413,329,5,par,par,XXV_22,Pre,Pre,par,mix,---,C/V\
2414,329,6,pité,pité,XXV_22,N,N,,mix,---,C/V\.'C/V\
2415,329,7,meure,meure,XXV_22,Vfin,Vfin,mourir,mix,---,'C/V\.C/(e)\
2416,329,8,.,.,XXV_22,Pnc,Pnc,,mix,---,
2417,330,1,et,et,XXV_23,Crd,Crd,et,mix,---,/V\
2418,330,2,s',s',XXV_23,Sub,Sub,si3,mix,---,C/\
2419,330,3,aucuns,aucuns,XXV_23,QIs,QIs,aucun,mix,---,/V\.'C/V\
2420,330,4,amis,amis,XXV_23,N,N,,mix,---,/V\.'C/V\
2421,330,5,avoit,avoit,XXV_23,Vfin,Vfin,avoir,mix,---,/V\.'C/V\
2422,331,1,de,de,XXV_24,Pre,Pre,de,mix,---,C/(e)\
2423,331,2,tous,tous,XXV_24,QIs,QIs,tous,mix,---,C/V\
2424,331,3,biens,biens,XXV_24,N,N,bien,mix,---,C/V\
2425,331,4,c',c',XXV_24,Qux,Qux,que,mix,---,C/\
2426,331,5,on,on,XXV_24,Prn,Prn$,on,mix,---,/V\
2427,331,6,penseroit,penseroit,XXV_24,Vfin,Vfin,penser,mix,---,C/V\.C/e\.'C/V\
2428,332,1,plus,plus,XXV_25,Adv,Adv,plus,mix,---,C/V\
2429,332,2,que,que,XXV_25,Sub,Sub,que,mix,---,C/(e)\
2430,332,3,nulle,nulle,XXV_25,QIs,QIs,nul,mix,---,'C/V\.C/(e)\
2431,332,4,creature,creature,XXV_25,N,N,,mix,---,C/V\.C/V\.'C/V\.C/(e)\
2432,332,5,",",",",XXV_25,Pnc,Pnc,,mix,---,
2433,333,1,ja,ja,XXV_26,Adv,Adv,jà,mix,---,C/V\
2434,333,2,pour,pour,XXV_26,Pre,Pre,pour,mix,---,C/V\
2435,333,3,ce,ce,XXV_26,Prn,Prn,ce,mix,---,C/(e)\
2436,333,4,n',n',XXV_26,Neg,Neg,ne,mix,---,C/\
2437,333,5,en,en,XXV_26,Prn,Prn$$,en2,mix,---,/V\
2438,333,6,gousteroit,gousteroit,XXV_26,Vfin,Vfin,goûter,mix,---,C/V\.C/e\.'C/V\
2439,333,7,",",",",XXV_26,Pnc,Pnc,,mix,---,
2440,334,1,puis,puis,XXV_27,PrA,PrA,puis,mix,---,C/V\
2441,334,2,qu',qu',XXV_27,Sub,Sub,que,mix,---,C/\
2442,334,3,amours,amours,XXV_27,N,N,,mix,---,/V\.'C/V\
2443,334,4,li,li,XXV_27,Prn,Prn$$,li,mix,---,C/V\
2444,334,5,seroit,seroit,XXV_27,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2445,334,6,dure,dure,XXV_27,Adj,Adj,dur,mix,---,'C/V\.C/(e)\
2446,334,7,.,.,XXV_27,Pnc,Pnc,,mix,---,
2447,335,1,dame,dame,LXII_1,N,N,,mix,---,'C/V\.C/(e)\
2448,335,2,que,que,LXII_1,Qux,Qux,que,mix,---,C/(e)\
2449,335,3,j',j',LXII_1,Prn,Prn$,je,mix,---,C/\
2450,335,4,aim,aim,LXII_1,Vfin,Vfin,aimer,mix,---,/V\
2451,335,5,",",",",LXII_1,Pnc,Pnc,,mix,---,
2452,335,6,ne,ne,LXII_1,Neg,Neg,ne,mix,---,C/(e)\
2453,335,7,vous,vous,LXII_1,Prn,Prn$$,2pp,mix,---,C/V\
2454,335,8,veingne,veingne,LXII_1,Vfin,Vfin,venir,mix,---,'C/V\.C/(e)\
2455,335,9,a,a,LXII_1,Pre,Pre,à,mix,---,/V\
2456,335,10,merveille,merveille,LXII_1,N,N,,mix,---,C/V\.'C/V\.C/(e)\
2457,335,11,",",",",LXII_1,Pnc,Pnc,,mix,---,
2458,336,1,se,se,LXII_2,Sub,Sub,si3,mix,---,C/(e)\
2459,336,2,cuer,cuer,LXII_2,N,N,,mix,---,C/V\
2460,336,3,et,et,LXII_2,Crd,Crd,et,mix,---,/V\
2461,336,4,corps,corps,LXII_2,N,N,,mix,---,C/V\
2462,336,5,et,et,LXII_2,Crd,Crd,et,mix,---,/V\
2463,336,6,penser,penser,LXII_2,Vinf,Vinf,penser,mix,---,C/V\.'C/V\
2464,336,7,",",",",LXII_2,Pnc,Pnc,,mix,---,
2465,336,8,de,de,LXII_2,Pre,Pre,de,mix,---,C/(e)\
2466,336,9,bon,bon,LXII_2,Adj,Adj,bon,mix,---,C/V\
2467,336,10,vueil,vueil,LXII_2,N,N,,mix,---,C/V\
2468,336,11,",",",",LXII_2,Pnc,Pnc,,mix,---,
2469,337,1,a,a,LXII_3,Pre,Pre,à,mix,---,/V\
2470,337,2,vous,vous,LXII_3,Prn,Prn,2pp,mix,---,C/V\
2471,337,3,servir,servir,LXII_3,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
2472,337,4,et,et,LXII_3,Crd,Crd,et,mix,---,/V\
2473,337,5,amer,amer,LXII_3,Vinf,Vinf,aimer,mix,---,/V\.'C/V\
2474,337,6,j',j',LXII_3,Prn,Prn$,je,mix,---,C/\
2475,337,7,apareille,apareille,LXII_3,Vfin,Vfin,appareiller,mix,---,/V\.C/V\.'C/V\.C/(e)\
2476,337,8,;,;,LXII_3,Pnc,Pnc,,mix,---,
2477,338,1,car,car,LXII_4,Crd,Crd,car,mix,---,C/V\
2478,338,2,vo,vo,LXII_4,Det,Det,votre,mix,---,C/V\
2479,338,3,biauté,biauté,LXII_4,N,N,,mix,---,C/V\.'C/V\
2480,338,4,et,et,LXII_4,Crd,Crd,et,mix,---,/V\
2481,338,5,vo,vo,LXII_4,Det,Det,votre,mix,---,C/V\
2482,338,6,bel,bel,LXII_4,Adj,Adj,beau,mix,---,C/V\
2483,338,7,appareil,appareil,LXII_4,N,N,,mix,---,/V\.C/V\.'C/V\
2484,339,1,font,font,LXII_5,Vfin,Vfin,faire,mix,---,C/V\
2485,339,2,que,que,LXII_5,Sub,Sub,que,mix,---,C/(e)\
2486,339,3,ja,ja,LXII_5,Adv,Adv,jà,mix,---,C/V\
2487,339,4,ne,ne,LXII_5,Neg,Neg,ne,mix,---,C/(e)\
2488,339,5,quier,quier,LXII_5,Vfin,Vfin,quérir,mix,---,C/V\
2489,339,6,avoir,avoir,LXII_5,Vinf,Vinf,avoir,mix,---,/V\.'C/V\
2490,340,1,merci,merci,LXII_6,N,N,,mix,---,C/V\.'C/V\
2491,340,2,ne,ne,LXII_6,Crd,Crd,ne2,mix,---,C/(e)\
2492,340,3,riens,riens,LXII_6,N,N,rien,mix,---,C/V\
2493,340,4,recevoir,recevoir,LXII_6,Vinf,Vinf,recevoir,mix,---,C/V\.C/e\.'C/V\
2494,341,1,des,des,LXII_7,Pre+Det,Pre+Det,de.le,mix,---,C/V\
2495,341,2,biens,biens,LXII_7,N,N,bien,mix,---,C/V\
2496,341,3,amourous,amourous,LXII_7,Adj,Adj,,mix,---,/V\.C/V\.'C/V\
2497,342,1,dont,dont,LXII_8,Qux,Qux,dont,mix,---,C/V\
2498,342,2,joir,joir,LXII_8,Vinf,Vinf,jouir,mix,---,C/V\.'C/V\
2499,342,3,ne,ne,LXII_8,Crd,Crd,ne2,mix,---,C/(e)\
2500,342,4,puis,puis,LXII_8,Vfin,Vfin,pouvoir2,mix,---,C/V\
2501,342,5,",",",",LXII_8,Pnc,Pnc,,mix,---,
2502,342,6,pour,pour,LXII_8,Pre,Pre,pour,mix,---,C/V\
2503,342,7,voir,voir,LXII_8,Adj,Adj,voir2,mix,---,C/V\
2504,342,8,",",",",LXII_8,Pnc,Pnc,,mix,---,
2505,343,1,s',s',LXII_9,Sub,Sub,si3,mix,---,C/\
2506,343,2,il,il,LXII_9,Prn,Prn$,il,mix,---,/V\
2507,343,3,ne,ne,LXII_9,Neg,Neg,ne,mix,---,C/(e)\
2508,343,4,vient,vient,LXII_9,Vfin,Vfin,venir,mix,---,C/V\
2509,343,5,de,de,LXII_9,Pre,Pre,de,mix,---,C/(e)\
2510,343,6,vous,vous,LXII_9,Prn,Prn,2pp,mix,---,C/V\
2511,343,7,.,.,LXII_9,Pnc,Pnc,,mix,---,
2512,344,1,mon,mon,LXII_10,Det,Det,mon,mix,---,C/V\
2513,344,2,grant,grant,LXII_10,Adj,Adj,grand,mix,---,C/V\
2514,344,3,desir,desir,LXII_10,N,N,,mix,---,C/V\.'C/V\
2515,344,4,moult,moult,LXII_10,QIs,QIs,moult,mix,---,C/V\
2516,344,5,souvent,souvent,LXII_10,Adv,Adv,souvent,mix,---,C/V\.'C/V\
2517,344,6,me,me,LXII_10,Prn,Prn$$,1ps,mix,---,C/(e)\
2518,344,7,resveille,resveille,LXII_10,Vfin,Vfin,réveiller,mix,---,C/V\.'C/V\.C/(e)\
2519,345,1,pour,pour,LXII_11,Pre,Pre,pour,mix,---,C/V\
2520,345,2,vostre,vostre,LXII_11,Det,Det,votre,mix,---,'C/V\.C/(e)\
2521,345,3,amour,amour,LXII_11,N,N,,mix,---,/V\.'C/V\
2522,345,4,;,;,LXII_11,Pnc,Pnc,,mix,---,
2523,345,5,mais,mais,LXII_11,Crd,Crd,mais,mix,---,C/V\
2524,345,6,pas,pas,LXII_11,Neg,Neg,pas,mix,---,C/V\
2525,345,7,ne,ne,LXII_11,Neg,Neg,ne,mix,---,C/(e)\
2526,345,8,m',m',LXII_11,Prn,Prn$$,1ps,mix,---,C/\
2527,345,9,en,en,LXII_11,Prn,Prn$$,en2,mix,---,/V\
2528,345,10,merveil,merveil,LXII_11,Vfin,Vfin,merveiller,mix,---,C/V\.'C/V\
2529,345,11,",",",",LXII_11,Pnc,Pnc,,mix,---,
2530,346,1,car,car,LXII_12,Crd,Crd,car,mix,---,C/V\
2531,346,2,grant,grant,LXII_12,Adj,Adj,grand,mix,---,C/V\
2532,346,3,bonté,bonté,LXII_12,N,N,,mix,---,C/V\.'C/V\
2533,346,4,et,et,LXII_12,Crd,Crd,et,mix,---,/V\
2534,346,5,douçour,douçour,LXII_12,N,N,,mix,---,C/V\.'C/V\
2535,346,6,nompareille,nompareille,LXII_12,Adj,Adj,,mix,---,C/V\.C/V\.'C/V\.C/(e)\
2536,347,1,sont,sont,LXII_13,Vfin,Vfin,être,mix,---,C/V\
2537,347,2,en,en,LXII_13,Pre,Pre,en,mix,---,/V\
2538,347,3,vo,vo,LXII_13,Det,Det,votre,mix,---,C/V\
2539,347,4,corps,corps,LXII_13,N,N,,mix,---,C/V\
2540,347,5,qui,qui,LXII_13,Qux,Qux,qui,mix,---,C/V\
2541,347,6,n',n',LXII_13,Neg,Neg,ne,mix,---,C/\
2542,347,7,a,a,LXII_13,Vfin,Vfin,avoir,mix,---,/V\
2543,347,8,point,point,LXII_13,Neg,Neg,point2,mix,---,C/V\
2544,347,9,de,de,LXII_13,Pre,Pre,de,mix,---,C/(e)\
2545,347,10,pareil,pareil,LXII_13,N,N,,mix,---,C/V\.'C/V\
2546,347,11,.,.,LXII_13,Pnc,Pnc,,mix,---,
2547,348,1,ce,ce,LXII_14,Prn,Prn$,ce,mix,---,C/(e)\
2548,348,2,me,me,LXII_14,Prn,Prn$$,1ps,mix,---,C/(e)\
2549,348,3,fait,fait,LXII_14,Vfin,Vfin,faire,mix,---,C/V\
2550,348,4,et,et,LXII_14,Crd,Crd,et,mix,---,/V\
2551,348,5,main,main,LXII_14,N,N,,mix,---,C/V\
2552,348,6,et,et,LXII_14,Crd,Crd,et,mix,---,/V\
2553,348,7,soir,soir,LXII_14,N,N,,mix,---,C/V\
2554,349,1,honnourer,honnourer,LXII_15,Vinf,Vinf,honorer,mix,---,/V\.C/V\.'C/V\
2555,349,2,",",",",LXII_15,Pnc,Pnc,,mix,---,
2556,349,3,sans,sans,LXII_15,Pre,Pre,sans,mix,---,C/V\
2557,349,4,decevoir,decevoir,LXII_15,Vinf,Vinf,décevoir,mix,---,C/V\.C/e\.'C/V\
2558,349,5,",",",",LXII_15,Pnc,Pnc,,mix,---,
2559,350,1,vous,vous,LXII_16,Prn,Prn$$,2pp,mix,---,C/V\
2560,350,2,a,a,LXII_16,Vfin,Vfin,avoir,mix,---,/V\
2561,350,3,qui,qui,LXII_16,Qux,Qux,qui,mix,---,C/V\
2562,350,4,sui,sui,LXII_16,Vfin,Vfin,être,mix,---,C/V\
2563,350,5,tous,tous,LXII_16,QIs,QIs,tout,mix,---,C/V\
2564,350,6,:,:,LXII_16,Pnc,Pnc,,mix,---,
2565,351,1,c',c',LXII_17,Prn,Prn$,ce,mix,---,C/\
2566,351,2,est,est,LXII_17,Vfin,Vfin,être,mix,---,/V\
2567,351,3,drois,drois,LXII_17,Adj,Adj,droit2,mix,---,C/V\
2568,351,4,que,que,LXII_17,Sub,Sub,que,mix,---,C/(e)\
2569,351,5,je,je,LXII_17,Prn,Prn$,je,mix,---,C/(e)\
2570,351,6,n',n',LXII_17,Neg,Neg,ne,mix,---,C/\
2571,351,7,ay,ay,LXII_17,Vfin,Vfin,avoir,mix,---,/V\
2572,351,8,pouoir,pouoir,LXII_17,Vinf,Vinf,pouvoir2,mix,---,C/V\.'C/V\
2573,351,9,",",",",LXII_17,Pnc,Pnc,,mix,---,
2574,352,1,s',s',LXII_18,Sub,Sub,si3,mix,---,C/\
2575,352,2,il,il,LXII_18,Prn,Prn$,il,mix,---,/V\
2576,352,3,ne,ne,LXII_18,Neg,Neg,ne,mix,---,C/(e)\
2577,352,4,vient,vient,LXII_18,Vfin,Vfin,venir,mix,---,C/V\
2578,352,5,de,de,LXII_18,Pre,Pre,de,mix,---,C/(e)\
2579,352,6,vous,vous,LXII_18,Prn,Prn,2pp,mix,---,C/V\
2580,352,7,.,.,LXII_18,Pnc,Pnc,,mix,---,
2581,353,1,si,si,LXII_19,Adv,Adv,si4,mix,---,C/V\
2582,353,2,pri,pri,LXII_19,Vfin,Vfin,prier,mix,---,C/V\
2583,353,3,amours,amours,LXII_19,N,N,,mix,---,/V\.'C/V\
2584,353,4,de,de,LXII_19,Pre,Pre,de,mix,---,C/(e)\
2585,353,5,cuer,cuer,LXII_19,N,N,,mix,---,C/V\
2586,353,6,qu',qu',LXII_19,Sub,Sub,que,mix,---,C/\
2587,353,7,elle,elle,LXII_19,Prn,Prn$,elle,mix,---,'/V\.C/(e)\
2588,353,8,m',m',LXII_19,Prn,Prn$$,1ps,mix,---,C/\
2589,353,9,acueille,acueille,LXII_19,Vfin,Vfin,accueillir,mix,---,/V\.'C/V\.C/(e)\
2590,354,1,pour,pour,LXII_20,Pre,Pre,pour,mix,---,C/V\
2591,354,2,presenter,presenter,LXII_20,Vinf,Vinf,présenter,mix,---,C/V\.C/V\.'C/V\
2592,354,3,a,a,LXII_20,Pre,Pre,à,mix,---,/V\
2593,354,4,vostre,vostre,LXII_20,Det,Det,votre,mix,---,'C/V\.C/(e)\
2594,354,5,doulz,doulz,LXII_20,Adj,Adj,doux,mix,---,C/V\
2595,354,6,accueil,accueil,LXII_20,N,N,,mix,---,/V\.'C/V\
2596,355,1,et,et,LXII_21,Crd,Crd,et,mix,---,/V\
2597,355,2,que,que,LXII_21,Sub,Sub,que,mix,---,C/(e)\
2598,355,3,pité,pité,LXII_21,N,N,,mix,---,C/V\.'C/V\
2599,355,4,dedens,dedens,LXII_21,PrA,PrA,dedans,mix,---,C/V\.'C/V\
2600,355,5,vous,vous,LXII_21,Prn,Prn,2pp,mix,---,C/V\
2601,355,6,mettre,mettre,LXII_21,Vinf,Vinf,mettre,mix,---,'C/V\.C/(e)\
2602,355,7,vueille,vueille,LXII_21,Vfin,Vfin,vouloir,mix,---,'C/V\.C/(e)\
2603,356,1,pour,pour,LXII_22,Pre,Pre,pour,mix,---,C/V\
2604,356,2,moy,moy,LXII_22,Prn,Prn,moi,mix,---,C/V\
2605,356,3,donner,donner,LXII_22,Vinf,Vinf,donner,mix,---,C/V\.'C/V\
2606,356,4,merci,merci,LXII_22,N,N,,mix,---,C/V\.'C/V\
2607,356,5,;,;,LXII_22,Pnc,Pnc,,mix,---,
2608,356,6,toudis,toudis,LXII_22,Adv,Adv,toudis,mix,---,C/V\.'C/V\
2609,356,7,vueil,vueil,LXII_22,Vfin,Vfin,vouloir,mix,---,C/V\
2610,357,1,acomplir,acomplir,LXII_23,Vinf,Vinf,accomplir,mix,---,/V\.C/V\.'C/V\
2611,357,2,vostre,vostre,LXII_23,Det,Det,votre,mix,---,'C/V\.C/(e)\
2612,357,3,voloir,voloir,LXII_23,Vinf,Vinf,vouloir,mix,---,C/V\.'C/V\
2613,357,4,",",",",LXII_23,Pnc,Pnc,,mix,---,
2614,358,1,servir,servir,LXII_24,Vinf,Vinf,servir,mix,---,C/V\.'C/V\
2615,358,2,celer,celer,LXII_24,Vinf,Vinf,celer,mix,---,C/V\.'C/V\
2616,358,3,et,et,LXII_24,Crd,Crd,et,mix,---,/V\
2617,358,4,manoir,manoir,LXII_24,Vinf,Vinf,manoir2,mix,---,C/V\.'C/V\
2618,359,1,dessous,dessous,LXII_25,PrA,PrA,dessous,mix,---,C/e\.'C/V\
2619,359,2,vous,vous,LXII_25,Prn,Prn,2pp,mix,---,C/V\
2620,359,3,",",",",LXII_25,Pnc,Pnc,,mix,---,
2621,359,4,cuers,cuers,LXII_25,N,N,,mix,---,C/V\
2622,359,5,dous,dous,LXII_25,QIs,QIs,deux,mix,---,C/V\
2623,359,6,",",",",LXII_25,Pnc,Pnc,,mix,---,
2624,360,1,car,car,LXII_26,Crd,Crd,car,mix,---,C/V\
2625,360,2,je,je,LXII_26,Prn,Prn$,je,mix,---,C/(e)\
2626,360,3,ne,ne,LXII_26,Neg,Neg,ne,mix,---,C/(e)\
2627,360,4,puis,puis,LXII_26,Vfin,Vfin,pouvoir2,mix,---,C/V\
2628,360,5,riens,riens,LXII_26,N,N,rien,mix,---,C/V\
2629,360,6,valoir,valoir,LXII_26,Vinf,Vinf,valoir,mix,---,C/V\.'C/V\
2630,360,7,",",",",LXII_26,Pnc,Pnc,,mix,---,
2631,361,1,s',s',LXII_27,Sub,Sub,si3,mix,---,C/\
2632,361,2,il,il,LXII_27,Prn,Prn$,il,mix,---,/V\
2633,361,3,ne,ne,LXII_27,Neg,Neg,ne,mix,---,C/(e)\
2634,361,4,vient,vient,LXII_27,Vfin,Vfin,venir,mix,---,C/V\
2635,361,5,de,de,LXII_27,Pre,Pre,de,mix,---,C/(e)\
2636,361,6,vous,vous,LXII_27,Prn,Prn,2pp,mix,---,C/V\
2637,361,7,.,.,LXII_27,Pnc,Pnc,,mix,---,
2638,362,1,ma,ma,CCXXII_1,Det,Det,mon,mix,---,C/V\
2639,362,2,dame,dame,CCXXII_1,N,N,,mix,---,'C/V\.C/(e)\
2640,362,3,a,a,CCXXII_1,Vfin,Vfin,avoir,mix,---,/V\
2641,362,4,tout,tout,CCXXII_1,QIs,QIs,tout,mix,---,C/V\
2642,362,5,ce,ce,CCXXII_1,Prn,Prn,ce,mix,---,C/(e)\
2643,362,6,qu',qu',CCXXII_1,Qux,Qux,que,mix,---,C/\
2644,362,7,il,il,CCXXII_1,Prn,Prn$,il,mix,---,/V\
2645,362,8,faut,faut,CCXXII_1,Vfin,Vfin,faillir,mix,---,C/V\
2646,363,1,a,a,CCXXII_2,Pre,Pre,à,mix,---,/V\
2647,363,2,dame,dame,CCXXII_2,N,N,,mix,---,'C/V\.C/(e)\
2648,363,3,de,de,CCXXII_2,Pre,Pre,de,mix,---,C/(e)\
2649,363,4,pris,pris,CCXXII_2,N,N,,mix,---,C/V\
2650,363,5,",",",",CCXXII_2,Pnc,Pnc,,mix,---,
2651,364,1,car,car,CCXXII_3,Crd,Crd,car,mix,---,C/V\
2652,364,2,en,en,CCXXII_3,Pre,Pre,en,mix,---,/V\
2653,364,3,li,li,CCXXII_3,Prn,Prn,li,mix,---,C/V\
2654,364,4,rien,rien,CCXXII_3,N,N,rien,mix,---,C/V\
2655,364,5,ne,ne,CCXXII_3,Neg,Neg,ne,mix,---,C/(e)\
2656,364,6,deffaut,deffaut,CCXXII_3,Vfin,Vfin,défaillir,mix,---,C/V\.'C/V\
2657,364,7,",",",",CCXXII_3,Pnc,Pnc,,mix,---,
2658,365,1,et,et,CCXXII_4,Crd,Crd,et,mix,---,/V\
2659,365,2,ses,ses,CCXXII_4,Det,Det,son4,mix,---,C/V\
2660,365,3,corps,corps,CCXXII_4,N,N,,mix,---,C/V\
2661,365,4,gentis,gentis,CCXXII_4,Adj,Adj,gentil,mix,---,C/V\.'C/V\
2662,366,1,de,de,CCXXII_5,Pre,Pre,de,mix,---,C/(e)\
2663,366,2,tous,tous,CCXXII_5,QIs,QIs,tous,mix,---,C/V\
2664,366,3,biens,biens,CCXXII_5,N,N,bien,mix,---,C/V\
2665,366,4,est,est,CCXXII_5,Vfin,Vfin,être,mix,---,/V\
2666,366,5,assevis,assevis,CCXXII_5,Vpp,Vpp,assevir,mix,---,/V\.C/e\.'C/V\
2667,366,6,",",",",CCXXII_5,Pnc,Pnc,,mix,---,
2668,367,1,si,si,CCXXII_6,Adv,Adv,si4,mix,---,C/V\
2669,367,2,qu',qu',CCXXII_6,Sub,Sub,que,mix,---,C/\
2670,367,3,en,en,CCXXII_6,Pre,Pre,en,mix,---,/V\
2671,367,4,monde,monde,CCXXII_6,N,N,,mix,---,'C/V\.C/(e)\
2672,367,5,n',n',CCXXII_6,Neg,Neg,ne,mix,---,C/\
2673,367,6,a,a,CCXXII_6,Vfin,Vfin,avoir,mix,---,/V\
2674,367,7,si,si,CCXXII_6,Adv,Adv,si4,mix,---,C/V\
2675,367,8,belle,belle,CCXXII_6,Adj,Adj,beau,mix,---,'C/V\.C/(e)\
2676,367,9,.,.,CCXXII_6,Pnc,Pnc,,mix,---,
2677,368,1,teille,teille,CCXXII_7,N,N,,mix,---,'C/V\.C/(e)\
2678,368,2,doit,doit,CCXXII_7,Vfin,Vfin,devoir2,mix,---,C/V\
2679,368,3,on,on,CCXXII_7,Prn,Prn%,on,mix,---,/V\
2680,368,4,amer,amer,CCXXII_7,Vinf,Vinf,aimer,mix,---,/V\.'C/V\
2681,368,5,teille,teille,CCXXII_7,N,N,,mix,---,'C/V\.C/(e)\
2682,368,6,.,.,CCXXII_7,Pnc,Pnc,,mix,---,
2683,369,1,et,et,CCXXII_8,Crd,Crd,et,mix,---,/V\
2684,369,2,c',c',CCXXII_8,Prn,Prn$,ce,mix,---,C/\
2685,369,3,est,est,CCXXII_8,Vfin,Vfin,être,mix,---,/V\
2686,369,4,bonne,bonne,CCXXII_8,Adj,Adj,bon,mix,---,'C/V\.C/(e)\
2687,369,5,qui,qui,CCXXII_8,Qux,Qux,qui,mix,---,C/V\
2688,369,6,miex,miex,CCXXII_8,Adv,Adv,mieux,mix,---,C/V\
2689,369,7,vaut,vaut,CCXXII_8,Vfin,Vfin,valoir,mix,---,C/V\
2690,369,8,",",",",CCXXII_8,Pnc,Pnc,,mix,---,
2691,370,1,dont,dont,CCXXII_9,Qux,Qux,dont,mix,---,C/V\
2692,370,2,je,je,CCXXII_9,Prn,Prn$,je,mix,---,C/(e)\
2693,370,3,l',l',CCXXII_9,Prn,Prn$$,3p,mix,---,C/\
2694,370,4,aim,aim,CCXXII_9,Vfin,Vfin,aimer,mix,---,/V\
2695,370,5,et,et,CCXXII_9,Crd,Crd,et,mix,---,/V\
2696,370,6,pris,pris,CCXXII_9,Vfin,Vfin,priser,mix,---,C/V\
2697,370,7,.,.,CCXXII_9,Pnc,Pnc,,mix,---,
2698,371,1,pour,pour,CCXXII_10,Pre,Pre,pour,mix,---,C/V\
2699,371,2,ce,ce,CCXXII_10,Prn,Prn,ce,mix,---,C/(e)\
2700,371,3,d',d',CCXXII_10,Pre,Pre,de,mix,---,C/\
2701,371,4,autre,autre,CCXXII_10,Adj,Adj,autre,mix,---,'/V\.C/(e)\
2702,371,5,ne,ne,CCXXII_10,Neg,Neg,ne,mix,---,C/(e)\
2703,371,6,me,me,CCXXII_10,Prn,Prn$$,1ps,mix,---,C/(e)\
2704,371,7,chaut,chaut,CCXXII_10,Vfin,Vfin,chaloir,mix,---,C/V\
2705,371,8,",",",",CCXXII_10,Pnc,Pnc,,mix,---,
2706,372,1,tant,tant,CCXXII_11,QIs,QIs,tant,mix,---,C/V\
2707,372,2,qu',qu',CCXXII_11,Sub,Sub,que,mix,---,C/\
