wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref,tei_right,tei_left
2478,371,6,molinét,molinét,???(2p528)_70,N,N,moulinet,mix,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poésies religeuses et parodies no XXII, v. 174",,
2479,371,7,.,.,???(2p528)_70,Pnc,Pnc,.,mix,---,,"MolinetFaictz, Poésies religeuses et parodies no XXII, v. 174",</l></lg></sp></div>,
2480,372,1,or,or,XVIII(2p725)_1,Adv,Adv,or2,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,<pb n=&quot;725&quot;/><div type=&quot;chapter&quot; n=&quot;Poésies familières no 18&quot;><head>Chanson sur l'orde de Belistrie</head><lg type=&quot;stanza&quot;><l n=&quot;1&quot;>
2481,372,2,escoutés,escoutés,XVIII(2p725)_1,Vfin,Vfin,écouter,mix,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,
2482,372,3,",",",",XVIII(2p725)_1,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,
2483,372,4,petis,petis,XVIII(2p725)_1,Adj,Adj,petit,mix,---,C/e\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,
2484,372,5,et,et,XVIII(2p725)_1,Crd,Crd,et,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,
2485,372,6,grans,grans,XVIII(2p725)_1,Adj,Adj,grand,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 1",,
2486,372,7,",",",",XVIII(2p725)_1,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 1",</l>,
2487,373,1,grignés,grignés,XVIII(2p725)_2,Vfin,Vfin,grigner,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 2",,<l n=&quot;2&quot;>
2488,373,2,les,les,XVIII(2p725)_2,Det,Det,le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 2",,
2489,373,3,dens,dens,XVIII(2p725)_2,N,N,dent,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 2",,
2490,373,4,",",",",XVIII(2p725)_2,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 2",,
2491,373,5,soiés,soiés,XVIII(2p725)_2,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 2",,
2492,373,6,engrans,engrans,XVIII(2p725)_2,Adj,Adj,engrant,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 2",</l>,
2493,374,1,d',d',XVIII(2p725)_3,Pre,Pre,de,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 3",,<l n=&quot;3&quot;>
2494,374,2,esroullier,esroullier,XVIII(2p725)_3,Vinf,Vinf,esrouiller,mix,---,/V\.C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 3",,
2495,374,3,vos,vos,XVIII(2p725)_3,Det,Det,votre,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 3",,
2496,374,4,paupieres,paupieres,XVIII(2p725)_3,N,N,paupière,mix,---,C/V\.'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 3",,
2497,374,5,",",",",XVIII(2p725)_3,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 3",</l>,
2498,375,1,mousquiés,mousquiés,XVIII(2p725)_4,Vfin,Vfin,moucher,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,<l n=&quot;4&quot;>
2499,375,2,vos,vos,XVIII(2p725)_4,Det,Det,votre,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,
2500,375,3,nés,nés,XVIII(2p725)_4,N,N,nef,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,
2501,375,4,",",",",XVIII(2p725)_4,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,
2502,375,5,petis,petis,XVIII(2p725)_4,Adj,Adj,petit,mix,---,C/e\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,
2503,375,6,enfans,enfans,XVIII(2p725)_4,N,N,enfant,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 4",,
2504,375,7,",",",",XVIII(2p725)_4,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 4",</l>,
2505,376,1,bouttés,bouttés,XVIII(2p725)_5,Vfin,Vfin,bouter,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,<l n=&quot;5&quot;>
2506,376,2,les,les,XVIII(2p725)_5,Prn,Prn%%,le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,
2507,376,3,en,en,XVIII(2p725)_5,Pre,Pre,en,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,
2508,376,4,ces,ces,XVIII(2p725)_5,Dem,Dem,cist,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,
2509,376,5,traus,traus,XVIII(2p725)_5,N,N,trous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,
2510,376,6,puans,puans,XVIII(2p725)_5,Vprs,Vprs,puir,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 5",,
2511,376,7,",",",",XVIII(2p725)_5,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 5",</l>,
2512,377,1,que,que,XVIII(2p725)_6,Sub,Sub,que,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,<l n=&quot;6&quot;>
2513,377,2,le,le,XVIII(2p725)_6,Det,Det,le,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2514,377,3,vent,vent,XVIII(2p725)_6,N,N,vent,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2515,377,4,ne,ne,XVIII(2p725)_6,Neg,Neg,ne,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2516,377,5,s',s',XVIII(2p725)_6,Prn,Prn$$,se,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2517,377,6,y,y,XVIII(2p725)_6,Prn,Prn$$,y2,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2518,377,7,fiere,fiere,XVIII(2p725)_6,Vfin,Vfin,férir,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 6",,
2519,377,8,;,;,XVIII(2p725)_6,Pnc,Pnc,;,mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 6",</l>,
2520,378,1,soiés,soiés,XVIII(2p725)_7,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 7",,<l n=&quot;7&quot;>
2521,378,2,vous,vous,XVIII(2p725)_7,Prn,Prn%%,vous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 7",,
2522,378,3,aussy,aussy,XVIII(2p725)_7,Adv,Adv,aussi,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 7",,
2523,378,4,quoy,quoy,XVIII(2p725)_7,Adj,Adj,coi,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 7",,
2524,378,5,taisans,taisans,XVIII(2p725)_7,Vprs,Vprs,taire,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 7",</l>,
2525,379,1,qu',qu',XVIII(2p725)_8,Sub,Sub,que,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,<l n=&quot;8&quot;>
2526,379,2,est,est,XVIII(2p725)_8,Vfin,Vfin,être,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2527,379,3,une,une,XVIII(2p725)_8,QIs,QIs,un,mix,---,'/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2528,379,4,truye,truye,XVIII(2p725)_8,N,N,truie,mix,---,'C/V\./(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2529,379,5,de,de,XVIII(2p725)_8,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2530,379,6,seize,seize,XVIII(2p725)_8,QIs,QIs,seize,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2531,379,7,ans,ans,XVIII(2p725)_8,N,N,an,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 8",,
2532,379,8,",",",",XVIII(2p725)_8,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 8",</l>,
2533,380,1,qui,qui,XVIII(2p725)_9,Qux,Qux,qui,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 9",,<l n=&quot;9&quot;>
2534,380,2,pisse,pisse,XVIII(2p725)_9,Vfin,Vfin,pisser,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 9",,
2535,380,3,par,par,XVIII(2p725)_9,Pre,Pre,par,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 9",,
2536,380,4,derriere,derriere,XVIII(2p725)_9,PrA,PrA,derrière,mix,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 9",</l>,
2537,381,1,et,et,XVIII(2p725)_10,Crd,Crd,et,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",,<l n=&quot;10&quot;>
2538,381,2,vous,vous,XVIII(2p725)_10,Prn,Prn$,vous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",,
2539,381,3,orrés,orrés,XVIII(2p725)_10,Vfin,Vfin,ouïr,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",,
2540,381,4,doux,doux,XVIII(2p725)_10,Adj,Adj,doux,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",,
2541,381,5,motz,motz,XVIII(2p725)_10,N,N,mot,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",,
2542,381,6,rians,rians,XVIII(2p725)_10,Vprs,Vprs,rire,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 10",</l>,
2543,382,1,d',d',XVIII(2p725)_11,Pre,Pre,de,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,<l n=&quot;11&quot;>
2544,382,2,entre,entre,XVIII(2p725)_11,PrA,PrA,entre,mix,---,'/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,
2545,382,3,nous,nous,XVIII(2p725)_11,Prn,Prn,nous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,
2546,382,4,",",",",XVIII(2p725)_11,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,
2547,382,5,freres,freres,XVIII(2p725)_11,N,N,frère,mix,---,'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,
2548,382,6,mendians,mendians,XVIII(2p725)_11,Vprs,Vprs,mendier,mix,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 11",,
2549,382,7,",",",",XVIII(2p725)_11,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 11",</l>,
2550,383,1,qui,qui,XVIII(2p725)_12,Qux,Qux,qui,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 12",,<l n=&quot;12&quot;>
2551,383,2,n',n',XVIII(2p725)_12,Neg,Neg,ne,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 12",,
2552,383,3,avons,avons,XVIII(2p725)_12,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 12",,
2553,383,4,locque,locque,XVIII(2p725)_12,N,N,loque,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 12",,
2554,383,5,entiere,entiere,XVIII(2p725)_12,Adj,Adj,entier,mix,---,/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 12",,
2555,383,6,.,.,XVIII(2p725)_12,Pnc,Pnc,.,mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 12",</l></lg>,
2556,384,1,nous,nous,XVIII(2p725)_13,Prn,Prn$,nous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,<lg type=&quot;stanza&quot;><l n=&quot;13&quot;>
2557,384,2,sommes,sommes,XVIII(2p725)_13,Vfin,Vfin,être,mix,---,'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2558,384,3,",",",",XVIII(2p725)_13,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2559,384,4,je,je,XVIII(2p725)_13,Prn,Prn$,je,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2560,384,5,vous,vous,XVIII(2p725)_13,Prn,Prn$$,vous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2561,384,6,ay,ay,XVIII(2p725)_13,Vfin,Vfin,avoir,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2562,384,7,convent,convent,XVIII(2p725)_13,N,N,convent,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 13",,
2563,384,8,",",",",XVIII(2p725)_13,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 13",</l>,
2564,385,1,deux,deux,XVIII(2p725)_14,QIs,QIs,deux,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 14",,<l n=&quot;14&quot;>
2565,385,2,pouvres,pouvres,XVIII(2p725)_14,Adj,Adj,pauvre,mix,---,'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 14",,
2566,385,3,freres,freres,XVIII(2p725)_14,N,N,frère,mix,---,'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 14",,
2567,385,4,du,du,XVIII(2p725)_14,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 14",,
2568,385,5,convent,convent,XVIII(2p725)_14,N,N,couvent,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 14",</l>,
2569,386,1,de,de,XVIII(2p725)_15,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 15",,<l n=&quot;15&quot;>
2570,386,2,l',l',XVIII(2p725)_15,Det,Det,le,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 15",,
2571,386,3,ordre,ordre,XVIII(2p725)_15,N,N,ordre,mix,---,'/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 15",,
2572,386,4,du,du,XVIII(2p725)_15,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 15",,
2573,386,5,belistre,belistre,XVIII(2p725)_15,N,N,bélître,mix,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 15",,
2574,386,6,",",",",XVIII(2p725)_15,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 15",</l>,
2575,387,1,qui,qui,XVIII(2p725)_16,Qux,Qux,qui,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,<l n=&quot;16&quot;>
2576,387,2,n',n',XVIII(2p725)_16,Neg,Neg,ne,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2577,387,3,avons,avons,XVIII(2p725)_16,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2578,387,4,braye,braye,XVIII(2p725)_16,N,N,braie,mix,---,'C/V\./(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2579,387,5,en,en,XVIII(2p725)_16,Pre,Pre,en,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2580,387,6,cul,cul,XVIII(2p725)_16,N,N,cul,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2581,387,7,souvent,souvent,XVIII(2p725)_16,Adv,Adv,souvent,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 16",,
2582,387,8,",",",",XVIII(2p725)_16,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 16",</l>,
2583,388,1,mais,mais,XVIII(2p725)_17,Crd,Crd,mais,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,<l n=&quot;17&quot;>
2584,388,2,nous,nous,XVIII(2p725)_17,Prn,Prn$,nous,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2585,388,3,avons,avons,XVIII(2p725)_17,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2586,388,4,le,le,XVIII(2p725)_17,Det,Det,le,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2587,388,5,becq,becq,XVIII(2p725)_17,N,N,bec,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2588,388,6,au,au,XVIII(2p725)_17,Pre+Det,Pre+Det,à.le,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2589,388,7,vent,vent,XVIII(2p725)_17,N,N,vent,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 17",,
2590,388,8,",",",",XVIII(2p725)_17,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 17",</l>,
2591,389,1,quand,quand,XVIII(2p725)_18,Sub,Sub,quand,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 18",,<l n=&quot;18&quot;>
2592,389,2,il,il,XVIII(2p725)_18,Prn,Prn$,il,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 18",,
2593,389,3,tonne,tonne,XVIII(2p725)_18,Vfin,Vfin,tonner,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 18",,
2594,389,4,et,et,XVIII(2p725)_18,Crd,Crd,et,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 18",,
2595,389,5,eclistre,eclistre,XVIII(2p725)_18,Vfin,Vfin,esclistrer,mix,---,/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 18",,
2596,389,6,;,;,XVIII(2p725)_18,Pnc,Pnc,;,mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 18",</l>,
2597,390,1,l',l',XVIII(2p725)_19,Det,Det,le,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,<l n=&quot;19&quot;>
2598,390,2,abbé,abbé,XVIII(2p725)_19,N,N,abbé,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2599,390,3,du,du,XVIII(2p725)_19,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2600,390,4,plat,plat,XVIII(2p725)_19,N,N,Plat,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2601,390,5,est,est,XVIII(2p725)_19,Vfin,Vfin,être,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2602,390,6,no,no,XVIII(2p725)_19,Det,Det,notre,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2603,390,7,parent,parent,XVIII(2p725)_19,N,N,parent,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 19",,
2604,390,8,",",",",XVIII(2p725)_19,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 19",</l>,
2605,391,1,l',l',XVIII(2p725)_20,Det,Det,le,mix,---,C/\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",,<pb n=&quot;726&quot;/><l n=&quot;20&quot;>
2606,391,2,abbé,abbé,XVIII(2p725)_20,N,N,abbé,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",,
2607,391,3,de,de,XVIII(2p725)_20,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",,
2608,391,4,minchemont,minchemont,XVIII(2p725)_20,N,N,Minchemont,mix,---,C/V\.C/e\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",,
2609,391,5,se,se,XVIII(2p725)_20,Prn,Prn$$,se,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",,
2610,391,6,rend,rend,XVIII(2p725)_20,Vfin,Vfin,rendre,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 20",</l>,
2611,392,1,dessoubz,dessoubz,XVIII(2p725)_21,PrA,PrA,dessous,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 21",,<l n=&quot;21&quot;>
2612,392,2,nostre,nostre,XVIII(2p725)_21,Det,Det,notre,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 21",,
2613,392,3,pulpitre,pulpitre,XVIII(2p725)_21,N,N,pupitre,mix,---,C/V\.C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 21",,
2614,392,4,;,;,XVIII(2p725)_21,Pnc,Pnc,;,mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 21",</l>,
2615,393,1,aussy,aussy,XVIII(2p725)_22,Adv,Adv,aussi,mix,---,/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 22",,<l n=&quot;22&quot;>
2616,393,2,le,le,XVIII(2p725)_22,Det,Det,le,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 22",,
2617,393,3,noble,noble,XVIII(2p725)_22,Adj,Adj,noble,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 22",,
2618,393,4,president,president,XVIII(2p725)_22,N,N,président,mix,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 22",</l>,
2619,394,1,de,de,XVIII(2p725)_23,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 23",,<l n=&quot;23&quot;>
2620,394,2,froyvaulx,froyvaulx,XVIII(2p725)_23,N,N,Froyvaulx,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 23",,
2621,394,3,et,et,XVIII(2p725)_23,Crd,Crd,et,mix,---,/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 23",,
2622,394,4,de,de,XVIII(2p725)_23,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 23",,
2623,394,5,clacquedent,clacquedent,XVIII(2p725)_23,N,N,claquedent,mix,---,C/V\.C/e\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 23",</l>,
2624,395,1,sont,sont,XVIII(2p725)_24,Vfin,Vfin,être,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 24",,<l n=&quot;24&quot;>
2625,395,2,de,de,XVIII(2p725)_24,Pre,Pre,de,mix,---,C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 24",,
2626,395,3,nostre,nostre,XVIII(2p725)_24,Det,Det,notre,mix,---,'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 24",,
2627,395,4,chapitre,chapitre,XVIII(2p725)_24,N,N,chapitre,mix,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 24",,
2628,395,5,.,.,XVIII(2p725)_24,Pnc,Pnc,.,mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 24",</l></lg>,
2629,396,1,les,les,XVIII(2p725)_25,Det,Det,le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 25",,<lg type=&quot;stanza&quot;><l n=&quot;25&quot;>
2630,396,2,drois,drois,XVIII(2p725)_25,Adj,Adj,droit2,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 25",,
2631,396,3,parfaictz,parfaictz,XVIII(2p725)_25,Vpp,Vpp,parfaire,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 25",,
2632,396,4,religieux,religieux,XVIII(2p725)_25,Adj,Adj,religieux,mix,---,C/V\.C/V\.C/{V}\.'/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 25",</l>,
2633,397,1,du,du,XVIII(2p725)_26,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 26",,<l n=&quot;26&quot;>
2634,397,2,belistre,belistre,XVIII(2p725)_26,N,N,bélître,mix,---,C/V\.'C/V\.C/(e)\,"MolinetFaictz, Poèmes familières no XVIII, v. 26",,
2635,397,3,sont,sont,XVIII(2p725)_26,Vfin,Vfin,être,mix,---,C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 26",,
2636,397,4,roupieux,roupieux,XVIII(2p725)_26,Adj,Adj,roupieux,mix,---,C/V\.C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 26",,
2637,397,5,",",",",XVIII(2p725)_26,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 26",</l>,
2638,398,1,maleureux,maleureux,XVIII(2p725)_27,Adj,Adj,malheureux,mix,---,C/V\.C/(V)\./V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 27",,<l n=&quot;27&quot;>
2639,398,2,",",",",XVIII(2p725)_27,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 27",,
2640,398,3,quetivailles,quetivailles,XVIII(2p725)_27,Adj,Adj,chétivaille,mix,---,C/V\.C/V\.'C/V\.C/e\,"MolinetFaictz, Poèmes familières no XVIII, v. 27",,
2641,398,4,",",",",XVIII(2p725)_27,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 27",</l>,
2642,399,1,foireux,foireux,XVIII(2p725)_28,Adj,Adj,foireux,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 28",,<l n=&quot;28&quot;>
2643,399,2,",",",",XVIII(2p725)_28,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 28",,
2644,399,3,roigneux,roigneux,XVIII(2p725)_28,Adj,Adj,rogneux,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 28",,
2645,399,4,",",",",XVIII(2p725)_28,Pnc,Pnc,",",mix,---,,"MolinetFaictz, Poèmes familières no XVIII, v. 28",,
2646,399,5,ripeux,ripeux,XVIII(2p725)_28,Adj,Adj,ripeux,mix,---,C/V\.'C/V\,"MolinetFaictz, Poèmes familières no XVIII, v. 28",,
