wd_id,word,lemma_ofl,lemma,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos,
3375,de,de,de,8,de,110021,Pre,Pre,C/(e)\,ADP,
3376,sa,son,son4,7,sa,110021,Det,Det,C/V\,DET,
3377,croissance,croissance,,9,croissance,110021,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3378,",",",",,9,",",110021,Pnc,Pnc,,PUNCT,
3379,apparurent,apparaître,aparoir|apparaître,3,apparurent,110021,Vfin,Vfin,/V\.C/V\.'C/V\.C/e\,VERB,
3380,les,le,le,8,les,110021,Det,Det,C/V\,DET,
3381,fueilles,feuille,,8,fueilles,110021,N,N,'C/V\.C/e\,NOUN,
3382,verdes,vert,vert,9,verdes,110022,Adj,Adj,'C/V\.C/e\,ADJ,
3383,de,de,de,8,de,110022,Pre,Pre,C/(e)\,ADP,
3384,sa,son,son4,7,sa,110022,Det,Det,C/V\,DET,
3385,haultece,hautesse,,9,haultece,110022,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3386,.,.,,9,.,110022,Pnc,Pnc,,PUNCT,
3387,Adonc,adonc,adonc,9,adonc,110023,Adv,Adv,/V\.'C/V\,ADV,
3388,furent,être,être,9,furent,110023,Vfin,Vfin,'C/V\.C/e\,VERB,
3389,estirpees,extirper,,6,estirpees,110023,Vpp,Vpp,/V\.C/V\.'C/V\./e\,VERB,
3390,les,le,le,8,les,110023,Det,Det,C/V\,DET,
3391,estranges,étrange,,9,estranges,110023,Adj,Adj,/V\.'C/V\.C/e\,ADJ,
3392,germes,germe,,8,germes,110023,N,N,'C/V\.C/e\,NOUN,
3393,;,;,,9,;,110023,Pnc,Pnc,,PUNCT,
3394,la,le,le,8,la,110023,Det,Det,C/V\,DET,
3395,belle,beau,beau,8,belle,110023,Adj,Adj,'C/V\.C/(e)\,ADJ,
3396,ente,ente,,3,ente,110023,N,N,'/V\.C/(e)\,NOUN,
3397,",",",",,9,",",110023,Pnc,Pnc,,PUNCT,
3398,subjugant,subjuguer,,6,subjugant,110023,Vprs,Vprs,C/V\.C/V\.'C/V\,VERB,
3399,les,le,le,8,les,110024,Det,Det,C/V\,DET,
3400,tiges,tige,,9,tiges,110024,N,N,'C/V\.C/e\,NOUN,
3401,de,de,de,8,de,110024,Pre,Pre,C/(e)\,ADP,
3402,mes,mon,mon,7,mes,110024,Det,Det,C/V\,DET,
3403,courtilz,courtil,,9,courtilz,110024,N,N,C/V\.'C/V\,NOUN,
3404,",",",",,9,",",110024,Pnc,Pnc,,PUNCT,
3405,flouri,fleurir,,9,flouri,110024,Vfin,Vfin,C/V\.'C/V\,VERB,
3406,en,en,en,8,en,110024,Pre,Pre,/V\,ADP,
3407,grant,grand,grand,9,grant,110024,Adj,Adj,C/V\,ADJ,
3408,reverence,révérence,,9,reverence,110024,N,N,C/V\.C/e\.'C/V\.C/(e)\,NOUN,
3409,.,.,,9,.,110024,Pnc,Pnc,,PUNCT,
3410,De,de,de,8,de,110024,Pre,Pre,C/(e)\,ADP,
3411,l',le,le,9,l',110025,Det,Det,C/\,DET,
3412,issue,issue,,8,issue,110025,N,N,/V\.'C/V\./(e)\,NOUN,
3413,de,de,de,8,de,110025,Pre,Pre,C/(e)\,ADP,
3414,lui,lui,lui,8,lui,110025,Prn,Prn,C/V\,PRON,
3415,sailli,saillir,,9,sailli,110025,Vfin,Vfin,C/V\.'C/V\,VERB,
3416,germe,germe,,8,germe,110025,N,N,'C/V\.C/(e)\,NOUN,
3417,precieux,précieux,,9,precieux,110025,Adj,Adj,C/V\.C/{V}\.'/V\,ADJ,
3418,rendant,rendre,rendre,9,rendant,110025,Vprs,Vprs,C/V\.'C/V\,VERB,
3419,fruit,fruit,,8,fruit,110025,N,N,C/V\,NOUN,
3420,en,en,en,8,en,110025,Pre,Pre,/V\,ADP,
3421,son,son,son4,7,son,110025,Det,Det,C/V\,DET,
3422,temps,temps,,9,temps,110025,N,N,C/V\,NOUN,
3423,a,à,à,8,a,110025,Pre,Pre,/V\,ADP,
3424,Dieu,Dieu,,8,dieu,110025,N,N,C/V\,PROPN,
3425,dedié,dédier,,9,dedié,110026,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB,
3426,et,et,et,8,et,110026,Crd,Crd,/V\,CCONJ,
3427,tres,très,très,8,tres,110026,Adv,Adv,C/V\,ADV,
3428,agreable,agréable,,9,agreable,110026,Adj,Adj,/V\.C/V\.'C/V\.C/(e)\,ADJ,
3429,.,.,,9,.,110026,Pnc,Pnc,,PUNCT,
3430,Or,or,or2,8,or,110026,Adv,Adv,/V\,ADV,
3431,furent,être,être,9,furent,110026,Vfin,Vfin,'C/V\.C/e\,VERB,
3432,les,le,le,8,les,110026,Det,Det,C/V\,DET,
3433,premiers,premier,premier,4,premiers,110026,Adj,Adj,C/V\.C/<V>\.'/V\,ADJ,
3434,coultiveurs,coutiveur,,3,coultiveurs,110026,N,N,C/V\.C/V\.'C/V\,NOUN,
3435,restituez,restituer,,9,restituez,110026,Vpp,Vpp,C/V\.C/V\.C/V\.'C/V\,VERB,
3436,a,à,à,8,a,110026,Pre,Pre,/V\,ADP,
3437,leur,leur,leur2,8,leur,110027,Det,Det,C/V\,DET,
3438,erre,erre,,3,erre,110027,N,N,'/V\.C/(e)\,NOUN,
3439,",",",",,9,",",110027,Pnc,Pnc,,PUNCT,
3440,ainsi,ainsi,ainsi,9,ainsi,110027,Adv,Adv,/V\.'C/V\,ADV,
3441,continuans,continuer,continuer,9,continuans,110027,Vprs,Vprs,C/V\.C/V\.C/V\.'C/V\,VERB,
3442,",",",",,9,",",110027,Pnc,Pnc,,PUNCT,
3443,non,non,ne,8,non,110027,Neg,Neg,C/V\,ADV,
3444,obstant,obster,obstant,8,obstant,110027,Adv,Adv,/V\.'C/V\,VERB,
3445,le,le,le,8,le,110027,Det,Det,C/(e)\,DET,
3446,long,long,long,8,long,110027,Adj,Adj,C/V\,ADJ,
3447,temps,temps,,9,temps,110027,N,N,C/V\,NOUN,
3448,puis,puis,puis,8,puis,110027,PrA,PrA,C/V\,ADV,
3449,passé,passer,passer,8,passé,110027,Vpp,Vpp,C/V\.'C/V\,VERB,
3450,",",",",,9,",",110027,Pnc,Pnc,,PUNCT,
3451,jusques,jusque,jusque,9,jusques,110028,PrA,PrA,'C/V\.C/e\,ADP,
3452,a,à,à,8,a,110028,Pre,Pre,/V\,ADP,
3453,la,le,le,8,la,110028,Det,Det,C/V\,DET,
3454,journee,journée,,9,journee,110028,N,N,C/V\.'C/V\./(e)\,NOUN,
3455,d',de,de,9,d',110028,Pre,Pre,C/\,ADP,
3456,ui,hui,hui2,8,ui,110028,Adv,Adv,/V\,ADV,
3457,.,.,,9,.,110028,Pnc,Pnc,,PUNCT,
3458,O,o,,5,o,110028,Exc,Exc,/V\,ADP,
3459,tres,très,très,8,tres,110028,Adv,Adv,C/V\,ADV,
3460,chiere,cher,cher,8,chiere,110028,Adj,Adj,'C/V\.C/(e)\,ADJ,
3461,amie,ami,,9,amie,110028,N,N,/V\.'C/V\./(e)\,NOUN,
3462,",",",",,9,",",110028,Pnc,Pnc,,PUNCT,
3463,se,si,si3,3,se,110028,Sub,Sub,C/(e)\,SCONJ,
3464,je,je,je,9,je,110028,Prn,Prn$,C/(e)\,PRON,
3465,te,te,te,9,te,110028,Prn,Prn$$,C/(e)\,PRON,
3466,comptoie,compter,conter,9,comptoie,110028,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB,
3467,toutes,tous,tout,5,toutes,110028,QIs,QIs,'C/V\.C/e\,DET,
3468,les,le,le,8,les,110029,Det,Det,C/V\,DET,
3469,tribulacions,tribulation,,9,tribulacions,110029,N,N,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,
3470,par,par,par,8,par,110029,Pre,Pre,C/V\,ADP,
3471,lesquelles,lequel,lequel,9,lesquelles,110029,Qux,Qux,C/V\.'C/V\.C/e\,PRON,
3472,j',je,je,9,j',110029,Prn,Prn$,C/\,PRON,
3473,ay,avoir,avoir,8,ay,110029,Vfin,Vfin,/V\,VERB,
3474,esté,être,être,3,esté,110029,Vpp,Vpp,/V\.'C/V\,VERB,
3475,pourmenee,pourmener,pourmener,6,pourmenee,110029,Vpp,Vpp,C/V\.C/e\.'C/V\./(e)\,VERB,
3476,en,en,en,8,en,110029,Pre,Pre,/V\,ADP,
3477,l',le,le,9,l',110029,Det,Det,C/\,DET,
3478,espace,espace,,8,espace,110029,N,N,/V\.'C/V\.C/(e)\,NOUN,
3479,des,de.le,de.le,8,des,110029,Pre+Det,Pre+Det,C/V\,ADP.DET,
3480,jours,jour,,9,jours,110030,N,N,C/V\,NOUN,
3481,que,que,que,9,que,110030,Qux,Qux,C/(e)\,SCONJ,
3482,je,je,je,9,je,110030,Prn,Prn$,C/(e)\,PRON,
3483,te,te,te,9,te,110030,Prn,Prn$$,C/(e)\,PRON,
3484,conte,conter,conter,3,conte,110030,Vfin,Vfin,'C/V\.C/(e)\,VERB,
3485,",",",",,9,",",110030,Pnc,Pnc,,PUNCT,
3486,tu,tu,tu,8,tu,110030,Prn,Prn$,C/V\,PRON,
3487,t',te,te,3,t',110030,Prn,Prn$$,C/\,PRON,
3488,esmerveilleroies,émerveiller,,9,esmerveilleroies,110030,Vfin,Vfin,/V\.C/V\.C/V\.C/e\.'C/V\./e\,VERB,
3489,comment,comment,comment,8,comment,110030,Qux,Qux,C/V\.'C/V\,ADV,
3490,en,en,en,8,en,110030,Pre,Pre,/V\,ADP,
3491,tel,tel,tel,4,tel,110030,Adj,Adj,C/V\,DET,
3492,beauté,beauté,,9,beauté,110030,N,N,C/V\.'C/V\,NOUN,
3493,suis,être,être,3,suis,110031,Vfin,Vfin,C/V\,VERB,
3494,demouree,demeurer,demeurer,8,demouree,110031,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3495,.,.,,9,.,110031,Pnc,Pnc,,PUNCT,
3496,Car,car,car,8,car,110031,Crd,Crd,C/V\,CCONJ,
3497,pour,pour,pour,9,pour,110031,Pre,Pre,C/V\,ADP,
3498,moy,moi,moi,8,moy,110031,Prn,Prn$,C/V\,PRON,
3499,ravir,ravir,ravir,9,ravir,110031,Vinf,Vinf,C/V\.'C/V\,VERB,
3500,et,et,et,8,et,110031,Crd,Crd,/V\,CCONJ,
3501,embler,embler,,9,embler,110031,Vinf,Vinf,/V\.'C/V\,VERB,
3502,s',se,se,8,s',110031,Prn,Prn$$,C/\,PRON,
3503,assembloient,assembler,assembler,9,assembloient,110031,Vfin,Vfin,/V\.C/V\.'C/V\./e\,VERB,
3504,diverses,divers,divers,7,diverses,110031,QIs,QIs,C/V\.'C/V\.C/e\,DET,
3505,provinces,province,,9,provinces,110032,N,N,C/V\.'C/V\.C/e\,NOUN,
3506,et,et,et,8,et,110032,Crd,Crd,/V\,CCONJ,
3507,gens,gens,,3,gens,110032,N,N,C/V\,NOUN,
3508,estranges,étrange,,9,estranges,110032,Adj,Adj,/V\.'C/V\.C/e\,ADJ,
3509,",",",",,9,",",110032,Pnc,Pnc,,PUNCT,
3510,qui,qui,qui,3,qui,110032,Qux,Qux,C/V\,PRON,
3511,a,à,à,8,a,110032,Pre,Pre,/V\,ADP,
3512,grant,grand,grand,9,grant,110032,Adj,Adj,C/V\,ADJ,
3513,ost,ost,,8,ost,110032,N,N,/V\,NOUN,
3514,deffoulerent,défouler,,9,deffoulerent,110032,Vfin,Vfin,C/V\.C/V\.'C/V\.C/e\,VERB,
3515,ma,mon,mon,7,ma,110032,Det,Det,C/V\,DET,
3516,terre,terre,,8,terre,110032,N,N,'C/V\.C/(e)\,NOUN,
3517,et,et,et,8,et,110032,Crd,Crd,/V\,CCONJ,
3518,bruslerent,brûler,,9,bruslerent,110033,Vfin,Vfin,C/V\.'C/V\.C/e\,VERB,
3519,mes,mon,mon,7,mes,110033,Det,Det,C/V\,DET,
3520,villes,ville,,8,villes,110033,N,N,'C/V\.C/e\,NOUN,
3521,et,et,et,8,et,110033,Crd,Crd,/V\,CCONJ,
3522,mes,mon,mon,7,mes,110033,Det,Det,C/V\,DET,
3523,manoirs,manoir,,9,manoirs,110033,N,N,C/V\.'C/V\,NOUN,
3524,",",",",,9,",",110033,Pnc,Pnc,,PUNCT,
3525,faisoient,faire,faire,9,faisoient,110033,Vfin,Vfin,C/V\.'C/V\./e\,VERB,
3526,de,de,de,8,de,110033,Pre,Pre,C/(e)\,ADP,
3527,mes,mon,mon,7,mes,110033,Det,Det,C/V\,DET,
3528,gens,gens,,3,gens,110033,N,N,C/V\,NOUN,
3529,grant,grand,grand,9,grant,110033,Adj,Adj,C/V\,ADJ,
3530,exart,essardre,,5,exart,110034,N,N,/V\.'C/V\,VERB,
3531,et,et,et,8,et,110034,Crd,Crd,/V\,CCONJ,
3532,toute,tout,tout,8,toute,110034,QIs,QIs,'C/V\.C/(e)\,PRON,
3533,me,me,me,5,me,110034,Prn,Prn$$,C/(e)\,PRON,
3534,pilloient,piller,,9,pilloient,110034,Vfin,Vfin,C/V\.'C/V\./e\,VERB,
3535,en,en,en,8,en,110034,Pre,Pre,/V\,ADP,
3536,tres,très,très,8,tres,110034,Adv,Adv,C/V\,ADV,
3537,grant,grand,grand,9,grant,110034,Adj,Adj,C/V\,ADJ,
3538,quantité,quantité,,9,quantité,110034,N,N,C/V\.C/V\.'C/V\,NOUN,
3539,de,de,de,8,de,110034,Pre,Pre,C/(e)\,ADP,
3540,fois,fois,,3,fois,110034,N,N,C/V\,NOUN,
3541,.,.,,9,.,110034,Pnc,Pnc,,PUNCT,
3542,Pareillement,pareillement,,9,pareillement,110035,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,ADV,
3543,ay,avoir,avoir,8,ay,110035,Vfin,Vfin,/V\,VERB,
3544,esté,être,être,3,esté,110035,Vpp,Vpp,/V\.'C/V\,VERB,
3545,en,en,en,8,en,110035,Pre,Pre,/V\,ADP,
3546,peril,péril,,9,peril,110035,N,N,C/e\.'C/V\,NOUN,
3547,d',de,de,9,d',110035,Pre,Pre,C/\,ADP,
3548,estre,être,être,8,estre,110035,Vinf,Vinf,'/V\.C/(e)\,VERB,
3549,perdue,perdre,perdre,8,perdue,110035,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3550,",",",",,9,",",110035,Pnc,Pnc,,PUNCT,
3551,ravie,ravir,ravir,8,ravie,110035,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3552,",",",",,9,",",110035,Pnc,Pnc,,PUNCT,
3553,prise,prendre,prendre,3,prise,110035,Vpp,Vpp,'C/V\.C/(e)\,VERB,
3554,a,à,à,8,a,110035,Pre,Pre,/V\,ADP,
3555,force,force,,3,force,110035,N,N,'C/V\.C/(e)\,NOUN,
3556,et,et,et,8,et,110035,Crd,Crd,/V\,CCONJ,
3557,du,de.le,de.le,8,du,110035,Pre+Det,Pre+Det,C/V\,ADP.DET,
3558,tout,tout,tout,8,tout,110036,QIs,QIs,C/V\,PRON,
3559,deshonnouree,déshonorer,déshonorer,9,deshonnouree,110036,Vpp,Vpp,C/V\.C/V\.C/V\.'C/V\./(e)\,VERB,
3560,",",",",,9,",",110036,Pnc,Pnc,,PUNCT,
3561,non,non,ne,8,non,110036,Neg,Neg,C/V\,ADV,
3562,obstant,obster,obstant,8,obstant,110036,Adv,Adv,/V\.'C/V\,VERB,
3563,la,le,le,8,la,110036,Det,Det,C/V\,DET,
3564,deffence,défense,,9,deffence,110036,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3565,des,de.le,de.le,8,des,110036,Pre+Det,Pre+Det,C/V\,ADP.DET,
3566,assemblees,assemblée,,8,assemblees,110036,N,N,/V\.C/V\.'C/V\./e\,NOUN,
3567,de,de,de,8,de,110036,Pre,Pre,C/(e)\,ADP,
3568,mes,mon,mon,7,mes,110036,Det,Det,C/V\,DET,
3569,deffendeurs,défendeur,,9,deffendeurs,110037,N,N,C/V\.C/V\.'C/V\,NOUN,
3570,et,et,et,8,et,110037,Crd,Crd,/V\,CCONJ,
3571,de,de,de,8,de,110037,Pre,Pre,C/(e)\,ADP,
3572,ma,mon,mon,7,ma,110037,Det,Det,C/V\,DET,
3573,gent,gent,,8,gent,110037,N,N,C/V\,NOUN,
3574,contrestans,contrester,contrester,9,contrestans,110037,Vprs,Vprs,C/V\.C/e\.'C/V\,VERB,
3575,a,à,à,8,a,110037,Pre,Pre,/V\,ADP,
3576,la,le,le,8,la,110037,Det,Det,C/V\,DET,
3577,fureur,fureur,,9,fureur,110037,N,N,C/V\.'C/V\,NOUN,
3578,d',de,de,9,d',110037,Pre,Pre,C/\,ADP,
3579,iceulz,icel,cil,6,iceulz,110037,Dem,Dem,/V\.'C/V\,PRON,
3580,.,.,,9,.,110037,Pnc,Pnc,,PUNCT,
3581,Et,et,et,8,et,110037,Crd,Crd,/V\,CCONJ,
3582,ne,ne,ne,8,ne,110037,Neg,Neg$$,C/(e)\,ADV,
3583,cuides,cuider,cuider,8,cuides,110038,Vfin,Vfin,'C/V\.C/e\,VERB,
3584,pas,pas,pas,8,pas,110038,Neg,Neg,C/V\,ADV,
3585,que,que,que,9,que,110038,Sub,Sub,C/(e)\,SCONJ,
3586,de,de,de,8,de,110038,Pre,Pre,C/(e)\,ADP,
3587,long,long,long,8,long,110038,Adj,Adj,C/V\,ADJ,
3588,temps,temps,,9,temps,110038,N,N,C/V\,NOUN,
3589,soient,être,être,3,soient,110038,Vfin,Vfin,'C/V\./e\,VERB,
3590,faillies,faillir,faillir,8,faillies,110038,Vpp,Vpp,'C/V\./e\,VERB,
3591,a,à,à,8,a,110038,Pre,Pre,/V\,ADP,
3592,moy,moi,moi,8,moy,110038,Prn,Prn,C/V\,PRON,
3593,ycestes,icest,cist,2,ycestes,110038,Dem,Dem,/V\.'C/V\.C/e\,VERB,
3594,dures,dur,dur,8,dures,110038,Adj,Adj,'C/V\.C/e\,ADJ,
3595,angoisses,angoisse,,8,angoisses,110039,N,N,/V\.'C/V\.C/e\,NOUN,
3596,",",",",,9,",",110039,Pnc,Pnc,,PUNCT,
3597,souvent,souvent,souvent,9,souvent,110039,Adv,Adv,C/V\.'C/V\,ADV,
3598,renouvellees,renouveler,,9,renouvellees,110039,Vpp,Vpp,C/V\.C/V\.C/e\.'C/V\./e\,VERB,
3599,en,en,en,8,en,110039,Pre,Pre,/V\,ADP,
3600,diverses,divers,divers,7,diverses,110039,QIs,QIs,C/V\.'C/V\.C/e\,DET,
3601,guises,guise,,9,guises,110039,N,N,'C/V\.C/e\,NOUN,
3602,",",",",,9,",",110039,Pnc,Pnc,,PUNCT,
3603,dont,dont,dont,8,dont,110039,Qux,Qux,C/V\,PRON,
3604,au,à.le,à.le,8,au,110039,Pre+Det,Pre+Det,/V\,ADP.DET,
3605,jour,jour,,9,jour,110039,N,N,C/V\,NOUN,
3606,d',de,de,9,d',110039,Pre,Pre,C/\,ADP,
3607,ui,hui,hui2,8,ui,110039,Adv,Adv,/V\,ADV,
3608,je,je,je,9,je,110040,Prn,Prn$,C/(e)\,PRON,
3609,ne,ne,ne,8,ne,110040,Neg,Neg$$,C/(e)\,ADV,
3610,suis,être,être,3,suis,110040,Vfin,Vfin,C/V\,VERB,
3611,exente,exent,,-10,exente,110040,Adj,Adj,/V\.'C/V\.C/(e)\,NOUN,
3612,;,;,,9,;,110040,Pnc,Pnc,,PUNCT,
3613,mais,mais,mais,8,mais,110040,Crd,Crd,C/V\,CCONJ,
3614,te,te,te,9,te,110040,Prn,Prn$$,C/(e)\,PRON,
3615,dis,dire,dire,8,dis,110040,Vfin,Vfin,C/V\,VERB,
3616,que,que,que,9,que,110040,Sub,Sub,C/(e)\,SCONJ,
3617,",",",",,9,",",110040,Pnc,Pnc,,PUNCT,
3618,mesmement,mêmement,,9,mesmement,110040,Adv,Adv,C/V\.C/e\.'C/V\,ADV,
3619,puis,pouvoir,puis,8,puis,110040,PrA,PrA,C/V\,VERB,
3620,l',le,le,9,l',110040,Det,Det,C/\,DET,
3621,aage,âge,,3,aage,110040,N,N,/(V)\.'/V\,NOUN,
3622,de,de,de,8,de,110040,Pre,Pre,C/(e)\,ADP,
3623,tes,ton,ton2,7,tes,110040,Det,Det,C/V\,DET,
3624,parens,parent,,8,parens,110041,N,N,C/V\.'C/V\,NOUN,
3625,",",",",,9,",",110041,Pnc,Pnc,,PUNCT,
3626,si,si,si4,8,si,110041,Adv,Adv,C/V\,ADV,
3627,mal,mal,mal3,8,mal,110041,Adv,Adv,C/V\,ADV,
3628,menee,mener,mener,8,menee,110041,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3629,par,par,par,8,par,110041,Pre,Pre,C/V\,ADP,
3630,divers,divers,divers,9,divers,110041,QIs,QIs,C/V\.'C/V\,ADJ,
3631,cas,cas,,3,cas,110041,N,N,C/V\,NOUN,
3632,que,que,que,4,que,110041,Sub,Sub,C/(e)\,PRON,
3633,oncques,onques,onques,9,oncques,110041,Adv,Adv,'/V\.C/e\,ADV,
3634,puis,pouvoir,puis,5,puis,110041,PrA,PrA,C/V\,VERB,
3635,ma,mon,mon,7,ma,110041,Det,Det,C/V\,DET,
3636,premiere,premier,premier,4,premiere,110041,Adj,Adj,C/V\.C/<V>\.'/V\.C/(e)\,ADJ,
3637,naissance,naissance,,9,naissance,110042,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3638,ne,ne,ne,8,ne,110042,Neg,Neg$$,C/(e)\,ADV,
3639,furent,être,être,9,furent,110042,Vfin,Vfin,'C/V\.C/e\,VERB,
3640,greigneurs,graindre,graindre,9,greigneurs,110042,Adj,Adj,C/V\.'C/V\,ADJ,
3641,les,le,le,8,les,110042,Det,Det,C/V\,DET,
3642,perilz,péril,,8,perilz,110042,N,N,C/V\.'C/V\,NOUN,
3643,de,de,de,8,de,110042,Pre,Pre,C/(e)\,ADP,
3644,mes,mon,mon,7,mes,110042,Det,Det,C/V\,DET,
3645,aventures,aventure,,8,aventures,110042,N,N,/V\.C/V\.'C/V\.C/e\,NOUN,
3646,.,.,,9,.,110042,Pnc,Pnc,,PUNCT,
3647,Et,et,et,8,et,110042,Crd,Crd,/V\,CCONJ,
3648,a,à,à,8,a,110042,Pre,Pre,/V\,ADP,
3649,tout,tout,tout,8,tout,110042,QIs,QIs,C/V\,PRON,
3650,regarder,regarder,regarder,9,regarder,110043,Vinf,Vinf,C/V\.C/V\.'C/V\,VERB,
3651,",",",",,9,",",110043,Pnc,Pnc,,PUNCT,
3652,de,de,de,8,de,110043,Pre,Pre,C/(e)\,ADP,
3653,n',ne,ne,8,n',110043,Neg,Neg,C/\,ADV,
3654,estre,être,être,8,estre,110043,Vinf,Vinf,'/V\.C/(e)\,VERB,
3655,du,de.le,de.le,8,du,110043,Pre+Det,Pre+Det,C/V\,ADP.DET,
3656,tout,tout,tout,8,tout,110043,QIs,QIs,C/V\,PRON,
3657,encheoite,enchoite,enchoir,2,encheoite,110043,Vpp,Vpp,/V\.C/(V)\.'/V\.C/(e)\,VERB,
3658,es,en.le,en.le,8,es,110043,Pre+Det,Pre+Det,/V\,ADP.DET,
3659,laz,lacs,,3,laz,110043,N,N,C/V\,NOUN,
3660,de,de,de,8,de,110043,Pre,Pre,C/(e)\,ADP,
3661,perdicion,perdition,,9,perdicion,110043,N,N,C/V\.C/V\.C/{V}\.'/V\,NOUN,
3662,singuliere,singulier,,9,singuliere,110043,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
3663,gloire,gloire,,9,gloire,110044,N,N,'C/V\.C/(e)\,NOUN,
3664,n',ne,ne,8,n',110044,Neg,Neg$$,C/\,ADV,
3665,en,en,en2,8,en,110044,Prn,Prn$$,/V\,PRON,
3666,atribue,attribuer,,9,atribue,110044,Vfin,Vfin,/V\.C/V\.'C/V\./(e)\,VERB,
3667,fors,fors,hors,3,fors,110044,PrA,PrA,C/V\,ADV,
3668,a,à,à,8,a,110044,Pre,Pre,/V\,ADP,
3669,Dieu,Dieu,,8,dieu,110044,N,N,C/V\,PROPN,
3670,tout,tout,tout,8,tout,110044,QIs,QIs,C/V\,ADV,
3671,puissant,puissant,,8,puissant,110044,Adj,Adj,C/V\.'C/V\,ADJ,
3672,",",",",,9,",",110044,Pnc,Pnc,,PUNCT,
3673,qui,qui,qui,3,qui,110044,Qux,Qux,C/V\,PRON,
3674,pour,pour,pour,9,pour,110044,Pre,Pre,C/V\,ADP,
3675,cause,cause,,3,cause,110044,N,N,'C/V\.C/(e)\,NOUN,
3676,de,de,de,8,de,110044,Pre,Pre,C/(e)\,ADP,
3677,ma,mon,mon,7,ma,110044,Det,Det,C/V\,DET,
3678,catholique,catholique,,9,catholique,110045,Adj,Adj,C/V\.C/V\.'C/V\.C/(e)\,ADJ,
3679,foy,foi,,3,foy,110045,N,N,C/V\,NOUN,
3680,m',me,me,5,m',110045,Prn,Prn$$,C/\,PRON,
3681,a,avoir,avoir,8,a,110045,Vfin,Vfin,/V\,VERB,
3682,reservee,réserver,,8,reservee,110045,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,VERB,
3683,",",",",,9,",",110045,Pnc,Pnc,,PUNCT,
3684,tout,tout,tout,8,tout,110045,QIs,QIs,C/V\,ADV,
3685,ainsi,ainsi,ainsi,9,ainsi,110045,Adv,Adv,/V\.'C/V\,ADV,
3686,qu',que,que,9,qu',110045,Sub,Sub,C/\,SCONJ,
3687,il,il,il,9,il,110045,Prn,Prn$,/V\,PRON,
3688,dit,dire,dire,8,dit,110045,Vfin,Vfin,C/V\,VERB,
3689,a,à,à,8,a,110045,Pre,Pre,/V\,ADP,
3690,saint,saint,saint,8,saint,110045,Adj,Adj,C/V\,ADJ,
3691,Pierre,Pierre,,8,pierre,110045,N,N,'C/V\.C/(e)\,PROPN,
3692,que,que,que,9,que,110045,Sub,Sub,C/(e)\,SCONJ,
3693,sa,son,son4,7,sa,110045,Det,Det,C/V\,DET,
3694,nacelle,nacelle,,9,nacelle,110046,N,N,C/V\.'C/V\.C/(e)\,NOUN,
3695,chanceleroit,chanceler,chanceler,9,chanceleroit,110046,Vfin,Vfin,C/V\.C/V\.C/e\.'C/V\,VERB,
3696,et,et,et,8,et,110046,Crd,Crd,/V\,CCONJ,
3697,ne,ne,ne,8,ne,110046,Neg,Neg$$,C/(e)\,ADV,
3698,seroit,être,être,3,seroit,110046,Vfin,Vfin,C/V\.'C/V\,VERB,
3699,perie,périr,,9,perie,110046,Vpp,Vpp,C/V\.'C/V\./(e)\,VERB,
3700,.,.,,9,.,110046,Pnc,Pnc,,PUNCT,
3701,Ha,haa,,0,ha,110046,Exc,Exc,/V\,INTJ,
3702,Dieux,Dieu,,0,dieux,110046,N,N,C/V\,PROPN,
3703,!,!,,9,!,110046,Pnc,Pnc,,PUNCT,
3704,combien,combien,combien,9,combien,110046,Qux,Qux,C/V\.'C/V\,ADV,
3705,estoient,être,être,3,estoient,110046,Vfin,Vfin,/V\.'C/V\./e\,VERB,
3706,grandes,grand,grand,9,grandes,110047,Adj,Adj,'C/V\.C/e\,ADJ,
3707,les,le,le,8,les,110047,Det,Det,C/V\,DET,
3708,orreurs,horreur,,9,orreurs,110047,N,N,/V\.'C/V\,NOUN,
3709,de,de,de,8,de,110047,Pre,Pre,C/(e)\,ADP,
3710,mes,mon,mon,7,mes,110047,Det,Det,C/V\,DET,
3711,tribulacions,tribulation,,9,tribulacions,110047,N,N,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,
3712,!,!,,9,!,110047,Pnc,Pnc,,PUNCT,
3713,Car,car,car,8,car,110047,Crd,Crd,C/V\,CCONJ,
3714,les,le,le,8,les,110047,Det,Det,C/V\,DET,
3715,ennemis,ennemi,,9,ennemis,110047,N,N,/V\.C/e\.'C/V\,NOUN,
