wd_id,line_id,linewd,word,lemma,lemma_gold,lemma_score,lex_id,textlineid,syntag,syntag2,syllabified,pos
2827,426,1,de,de,de,8,de,450,Pre,Pre,C/(e)\,ADP
2828,426,2,par,par,par,8,par,450,Pre,Pre,C/V\,ADP
2829,426,3,vous,vous,vous,8,vous,450,Prn,Prn,C/V\,PRON
2830,426,4,ainsi,ainsi,ainsi,9,ainsi,450,Adv,Adv,/V\.'C/V\,ADV
2831,426,5,leur,leur,leur,8,leur,450,Prn,Prn$$,C/V\,PRON
2832,426,6,deffens,défendre,défendre,5,deffens,450,Vfin,Vfin,C/V\.'C/V\,VERB
2833,427,1,qu',que,que,9,qu',451,Sub,Sub,C/\,SCONJ
2834,427,2,ilz,il,il,9,ilz,451,Prn,Prn$,/V\,PRON
2835,427,3,ne,ne,ne,8,ne,451,Neg,Neg$$,C/(e)\,ADV
2836,427,4,pregnent,prendre,prendre,8,pregnent,451,Vfin,Vfin,'C/V\.C/e\,VERB
2837,427,5,nulz,nul,nul,3,nulz,451,QIs,QIs,C/V\,PRON
2838,427,6,a,à,à,8,a,451,Pre,Pre,/V\,ADP
2839,427,7,mercy,,merci,8,mercy,451,N,N,C/V\.'C/V\,NOUN
2840,427,8,.,,.,9,.,451,Pnc,Pnc,,PUNCT
2841,428,1,du,de.le,de.le,8,du,452,Pre+Det,Pre+Det,C/V\,ADP.DET
2842,428,2,cas,,cas,3,cas,452,N,N,C/V\,NOUN
2843,428,3,avons,avoir,avoir,9,avons,452,Vfin,Vfin,/V\.'C/V\,VERB
2844,428,4,le,le,le,8,le,452,Det,Det,C/(e)\,DET
2845,428,5,cueur,,coeur,3,cueur,452,N,N,C/V\,NOUN
2846,428,6,tran,,Tran,6,tran,452,N,N,C/V\,PROPN
2847,429,1,rejouissez,réjouir,réjouir,6,rejouissez,453,Vfin,Vfin,C/V\.C/V\.C/V\.'C/V\,VERB
2848,429,2,vous,vous,vous,8,vous,453,Prn,Prn%,C/V\,PRON
2849,429,3,!,,!,9,!,453,Pnc,Pnc,,PUNCT
2850,429,4,|,,|,-10,|,453,Pnc,Pnc,,PUNCT
2851,429,5,autre,autre,autre,9,autre,453,Adj,Adj,'/V\.C/(e)\,ADJ
2852,429,6,dieu,,dieu,8,dieu,453,N,N,C/V\,NOUN
2853,430,1,ne,ne,ne,8,ne,454,Neg,Neg$$,C/(e)\,ADV
2854,430,2,soit,être,être,3,soit,454,Vfin,Vfin,C/V\,VERB
2855,430,3,adoré,,adorer,9,adoré,454,Vpp,Vpp,/V\.C/V\.'C/V\,VERB
2856,430,4,en,en,en,8,en,454,Pre,Pre,/V\,ADP
2857,430,5,nul,nul,nul,4,nul,454,QIs,QIs,C/V\,DET
2858,430,6,lieu,,lieu,3,lieu,454,N,N,C/V\,NOUN
2859,431,1,que,que,que,9,que,455,Sub,Sub,C/(e)\,SCONJ
2860,431,2,nous,nous,nous,8,nous,455,Prn,Prn,C/V\,PRON
2861,431,3,.,,.,9,.,455,Pnc,Pnc,,PUNCT
2862,431,4,|,,|,0,|,455,Pnc,Pnc,,PUNCT
2863,431,5,n',ne,ne,8,n',455,Neg,Neg$$,C/\,ADV
2864,431,6,en,en2,en,8,en,455,Prn,Prn$$,/V\,PRON
2865,431,7,doubtez,,douter,8,doubtez,455,Vfin,Vfin,C/V\.'C/V\,VERB
2866,431,8,",",,",",9,",",455,Pnc,Pnc,,PUNCT
2867,431,9,trescher,,cher,8,trescher,455,Adj,Adj,C/V\.'C/V\,ADJ
2868,431,10,sire,,sire,8,sire,455,N,N,'C/V\.C/(e)\,NOUN
2869,431,11,.,,.,9,.,455,Pnc,Pnc,,PUNCT
2870,432,1,le,le,le,8,le,456,Det,Det,C/(e)\,DET
2871,432,2,faict,,fait,8,faict,456,N,N,C/V\,NOUN
2872,432,3,sçauray,savoir,savoir,9,sçauray,456,Vfin,Vfin,C/V\.'C/V\,VERB
2873,432,4,si,si4,si,8,si,456,Adv,Adv,C/V\,ADV
2874,432,5,bien,bien,bien,9,bien,456,Adv,Adv,C/V\,ADV
2875,432,6,conduire,conduire,conduire,9,conduire,456,Vinf,Vinf,C/V\.'C/V\.C/(e)\,VERB
2876,433,1,qu',que,que,9,qu',457,Sub,Sub,C/\,SCONJ
2877,433,2,il,il,il,9,il,457,Prn,Prn$,/V\,PRON
2878,433,3,n',ne,ne,8,n',457,Neg,Neg$$,C/\,ADV
2879,433,4,y,y2,y,3,y,457,Prn,Prn$$,/V\,PRON
2880,433,5,aura,avoir,avoir,9,aura,457,Vfin,Vfin,/V\.'C/V\,VERB
2881,433,6,cause,,cause,3,cause,457,N,N,'C/V\.C/(e)\,NOUN
2882,433,7,de,de,de,8,de,457,Pre,Pre,C/(e)\,ADP
2883,433,8,plainte,,plainte,8,plainte,457,N,N,'C/V\.C/(e)\,NOUN
2884,433,9,.,,.,9,.,457,Pnc,Pnc,,PUNCT
2885,434,1,vostre,votre,votre,4,vostre,458,Det,Det,'C/V\.C/(e)\,DET
2886,434,2,pourtraicture,,portraiture,9,pourtraicture,458,N,N,C/V\.C/V\.'C/V\.C/(e)\,NOUN
2887,434,3,et,et,et,8,et,458,Crd,Crd,/V\,CCONJ
2888,434,4,emprainte,,empreinte,8,emprainte,458,N,N,/V\.'C/V\.C/(e)\,NOUN
2889,435,1,en,en,en,8,en,459,Pre,Pre,/V\,ADP
2890,435,2,tous,tout,tout,8,tous,459,QIs,QIs,C/V\,DET
2891,435,3,lieux,,lieu,3,lieux,459,N,N,C/V\,NOUN
2892,435,4,feray,faire,faire,3,feray,459,Vfin,Vfin,C/V\.'C/V\,VERB
2893,435,5,adorer,,adorer,3,adorer,459,Vinf,Vinf,/V\.C/V\.'C/V\,VERB
2894,435,6,.,,.,9,.,459,Pnc,Pnc,,PUNCT
2895,436,1,partez,partir,partir,9,partez,460,Vfin,Vfin,C/V\.'C/V\,VERB
2896,436,2,sans,sans,sans,8,sans,460,Pre,Pre,C/V\,ADP
2897,436,3,plus,plus,plus,8,plus,460,Adv,Adv,C/V\,ADV
2898,436,4,cy,ci,ci,8,cy,460,Adv,Adv,C/V\,ADV
2899,436,5,demourer,demeurer,demeurer,9,demourer,460,Vinf,Vinf,C/V\.C/V\.'C/V\,VERB
2900,436,6,!,,!,9,!,460,Pnc,Pnc,,PUNCT
2901,437,1,le,le,le,8,le,461,Det,Det,C/(e)\,DET
2902,437,2,grant,grand,grand,9,grant,461,Adj,Adj,C/V\,ADJ
2903,437,3,dieu,,dieu,8,dieu,461,N,N,C/V\,NOUN
2904,437,4,mars,,Mars,3,mars,461,N,N,C/V\,PROPN
2905,437,5,si,si4,si,8,si,461,Adv,Adv,C/V\,ADV
2906,437,6,vous,vous,vous,8,vous,461,Prn,Prn$$,C/V\,PRON
2907,437,7,conduie,conduire,conduire,9,conduie,461,Vfin,Vfin,C/V\.'C/V\./(e)\,VERB
2908,437,8,!,,!,9,!,461,Pnc,Pnc,,PUNCT
2909,438,1,sus,sus,sus,8,sus,462,PrA,PrA,C/V\,ADV
2910,438,2,",",,",",9,",",462,Pnc,Pnc,,PUNCT
2911,438,3,sus,sus,sus,8,sus,462,PrA,PrA,C/V\,ADV
2912,438,4,",",,",",9,",",462,Pnc,Pnc,,PUNCT
2913,438,5,devant,devant,devant,8,devant,462,PrA,PrA,C/V\.'C/V\,ADV
2914,438,6,!,,!,9,!,462,Pnc,Pnc,,PUNCT
2915,438,7,|,,|,-10,|,462,Pnc,Pnc,,PUNCT
2916,438,8,il,il,il,9,il,462,Prn,Prn$,/V\,PRON
2917,438,9,nous,nous,nous,8,nous,462,Prn,Prn$$,C/V\,PRON
2918,438,10,ennuie,ennuyer,ennuyer,8,ennuie,462,Vfin,Vfin,/V\.'C/V\./(e)\,VERB
2919,438,11,.,,.,9,.,462,Pnc,Pnc,,PUNCT
2920,439,1,nous,nous,nous,8,nous,463,Prn,Prn$,C/V\,PRON
2921,439,2,tardons,,tarder,9,tardons,463,Vfin,Vfin,C/V\.'C/V\,VERB
2922,439,3,beaucop,beaucoup,beaucoup,9,beaucop,463,Adv,Adv,C/V\.'C/V\,ADV
2923,439,4,",",,",",9,",",463,Pnc,Pnc,,PUNCT
2924,439,5,se,ce,ce,3,se,463,Prn,Prn,C/(e)\,PRON
2925,439,6,me,me,me,5,me,463,Prn,Prn$$,C/(e)\,PRON
2926,439,7,semble,sembler,sembler,8,semble,463,Vfin,Vfin,'C/V\.C/(e)\,VERB
2927,439,8,.,,.,9,.,463,Pnc,Pnc,,PUNCT
2928,440,1,sur,sur,sur,8,sur,464,PrA,PrA,C/V\,ADP
2929,440,2,les,le,le,8,les,464,Det,Det,C/V\,DET
2930,440,3,champs,,champ,3,champs,464,N,N,C/V\,NOUN
2931,440,4,!,,!,9,!,464,Pnc,Pnc,,PUNCT
2932,440,5,|,,|,-10,|,464,Pnc,Pnc,,PUNCT
2933,440,6,mais,mais,mais,8,mais,464,Crd,Crd,C/V\,CCONJ
2934,440,7,je,je,je,9,je,464,Prn,Prn$,C/(e)\,PRON
2935,440,8,vous,vous,vous,8,vous,464,Prn,Prn$$,C/V\,PRON
2936,440,9,en,en2,en,8,en,464,Prn,Prn$$,/V\,PRON
2937,440,10,prie,prier,prier,9,prie,464,Vfin,Vfin,'C/V\./(e)\,VERB
2938,440,11,.,,.,9,.,464,Pnc,Pnc,,PUNCT
2939,441,1,sus,sus,sus,8,sus,465,PrA,PrA,C/V\,ADV
2940,441,2,",",,",",9,",",465,Pnc,Pnc,,PUNCT
2941,441,3,sus,sus,sus,8,sus,465,PrA,PrA,C/V\,ADV
2942,441,4,",",,",",9,",",465,Pnc,Pnc,,PUNCT
2943,441,5,devant,devant,devant,8,devant,465,PrA,PrA,C/V\.'C/V\,ADV
2944,441,6,!,,!,9,!,465,Pnc,Pnc,,PUNCT
2945,441,7,|,,|,-10,|,465,Pnc,Pnc,,PUNCT
2946,441,8,il,il,il,9,il,465,Prn,Prn$,/V\,PRON
2947,441,9,nous,nous,nous,8,nous,465,Prn,Prn$$,C/V\,PRON
2948,441,10,ennuye,ennuyer,ennuyer,9,ennuye,465,Vfin,Vfin,/V\.'C/V\./(e)\,VERB
2949,441,11,.,,.,9,.,465,Pnc,Pnc,,PUNCT
2950,442,1,sans,sans,sans,8,sans,466,Pre,Pre,C/V\,ADP
2951,442,2,attendre,attendre,attendre,9,attendre,466,Vinf,Vinf,/V\.'C/V\.C/(e)\,VERB
2952,442,3,heure,,heure,3,heure,466,N,N,'/V\.C/(e)\,NOUN
2953,442,4,ne,ne2,ne,8,ne,466,Crd,Crd,C/(e)\,CCONJ
2954,442,5,demye,demi,demi,8,demye,466,Adj,Adj,C/V\.'C/V\./(e)\,ADJ
2955,442,6,.,,.,9,.,466,Pnc,Pnc,,PUNCT
2956,443,1,en,en,en,8,en,467,Pre,Pre,/V\,ADP
2957,443,2,ordonnance,,ordonnance,9,ordonnance,467,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
2958,443,3,tous,tout,tout,3,tous,467,QIs,QIs,C/V\,PRON
2959,443,4,ensemble,ensemble,ensemble,8,ensemble,467,Adv,Adv,/V\.'C/V\.C/(e)\,ADV
2960,443,5,!,,!,9,!,467,Pnc,Pnc,,PUNCT
2961,444,1,sus,sus,sus,8,sus,468,PrA,PrA,C/V\,ADV
2962,444,2,",",,",",9,",",468,Pnc,Pnc,,PUNCT
2963,444,3,sus,sus,sus,8,sus,468,PrA,PrA,C/V\,ADV
2964,444,4,",",,",",9,",",468,Pnc,Pnc,,PUNCT
2965,444,5,devant,devant,devant,8,devant,468,PrA,PrA,C/V\.'C/V\,ADV
2966,444,6,!,,!,9,!,468,Pnc,Pnc,,PUNCT
2967,444,7,|,,|,-10,|,468,Pnc,Pnc,,PUNCT
2968,444,8,il,il,il,9,il,468,Prn,Prn$,/V\,PRON
2969,444,9,nous,nous,nous,8,nous,468,Prn,Prn$$,C/V\,PRON
2970,444,10,ennuye,ennuyer,ennuyer,9,ennuye,468,Vfin,Vfin,/V\.'C/V\./(e)\,VERB
2971,444,11,.,,.,9,.,468,Pnc,Pnc,,PUNCT
2972,445,1,nous,nous,nous,8,nous,469,Prn,Prn$,C/V\,PRON
2973,445,2,tardons,,tarder,9,tardons,469,Vfin,Vfin,C/V\.'C/V\,VERB
2974,445,3,beaucop,beaucoup,beaucoup,9,beaucop,469,Adv,Adv,C/V\.'C/V\,ADV
2975,445,4,",",,",",9,",",469,Pnc,Pnc,,PUNCT
2976,445,5,se,ce,ce,3,se,469,Prn,Prn,C/(e)\,PRON
2977,445,6,me,me,me,5,me,469,Prn,Prn$$,C/(e)\,PRON
2978,445,7,semble,sembler,sembler,8,semble,469,Vfin,Vfin,'C/V\.C/(e)\,VERB
2979,445,8,.,,.,9,.,469,Pnc,Pnc,,PUNCT
2980,446,1,region,,région,9,region,470,N,N,C/V\.C/{V}\.'/V\,NOUN
2981,446,2,n',ne,ne,8,n',470,Neg,Neg$$,C/\,ADV
2982,446,3,aura,avoir,avoir,9,aura,470,Vfin,Vfin,/V\.'C/V\,VERB
2983,446,4,qui,qui,qui,3,qui,470,Qux,Qux,C/V\,PRON
2984,446,5,ne,ne,ne,8,ne,470,Neg,Neg$$,C/(e)\,ADV
2985,446,6,tremble,,trembler,8,tremble,470,Vfin,Vfin,'C/V\.C/(e)\,VERB
2986,447,1,la,là,là,8,la,471,Adv,Adv,C/V\,ADV
2987,447,2,ou,où,où,8,ou,471,Qux,Qux,/V\,PRON
2988,447,3,nous,nous,nous,8,nous,471,Prn,Prn$,C/V\,PRON
2989,447,4,serons,être,être,3,serons,471,Vfin,Vfin,C/V\.'C/V\,VERB
2990,447,5,descendus,descendre,descendre,9,descendus,471,Vpp,Vpp,C/V\.C/V\.'C/V\,VERB
2991,447,6,.,,.,9,.,471,Pnc,Pnc,,PUNCT
2992,448,1,que,que,que,9,que,472,Sub,Sub,C/(e)\,SCONJ
2993,448,2,les,le,le,8,les,472,Det,Det,C/V\,DET
2994,448,3,estendars,,étendard,9,estendars,472,N,N,/V\.C/V\.'C/V\,NOUN
2995,448,4,soient,être,être,3,soient,472,Vfin,Vfin,'C/V\./e\,VERB
2996,448,5,tendus,tendre,tendre,9,tendus,472,Vpp,Vpp,C/V\.'C/V\,VERB
2997,448,6,",",,",",9,",",472,Pnc,Pnc,,PUNCT
2998,449,1,les,le,le,8,les,473,Det,Det,C/V\,DET
2999,449,2,banieres,,bannière,9,banieres,473,N,N,C/V\.'C/V\.C/e\,NOUN
3000,449,3,mises,mettre,mettre,8,mises,473,Vpp,Vpp,'C/V\.C/e\,VERB
3001,449,4,au,à.le,à.le,8,au,473,Pre+Det,Pre+Det,/V\,ADP.DET
3002,449,5,vent,,vent,8,vent,473,N,N,C/V\,NOUN
3003,449,6,!,,!,9,!,473,Pnc,Pnc,,PUNCT
3004,450,1,tost,tôt,tôt,8,tost,474,Adv,Adv,C/V\,ADV
3005,450,2,en,en,en,8,en,474,Pre,Pre,/V\,ADP
3006,450,3,ordonnance,,ordonnance,9,ordonnance,474,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
3007,450,4,",",,",",9,",",474,Pnc,Pnc,,PUNCT
3008,450,5,devant,devant,devant,8,devant,474,PrA,PrA,C/V\.'C/V\,ADV
3009,450,6,!,,!,9,!,474,Pnc,Pnc,,PUNCT
3010,451,1,chacun,chacun,chacun,9,chacun,475,QIs,QIs,C/V\.'C/V\,PRON
3011,451,2,demonstre,,démontrer,9,demonstre,475,Vfin,Vfin,C/V\.'C/V\.C/(e)\,VERB
3012,451,3,sa,son4,son,7,sa,475,Det,Det,C/V\,DET
3013,451,4,proesse,,prouesse,9,proesse,475,N,N,C/V\.'C/V\.C/(e)\,NOUN
3014,451,5,.,,.,9,.,475,Pnc,Pnc,,PUNCT
3015,452,1,holofernés,,Holopherne,-10,holofernés,476,N,N,C/V\.C/V\.C/V\.'C/V\,PROPN
3016,452,2,",",,",",9,",",476,Pnc,Pnc,,PUNCT
3017,452,3,chef,,chef,9,chef,476,N,N,C/V\,NOUN
3018,452,4,de,de,de,8,de,476,Pre,Pre,C/(e)\,ADP
3019,452,5,noblesse,,noblesse,9,noblesse,476,N,N,C/V\.'C/V\.C/(e)\,NOUN
3020,452,6,",",,",",9,",",476,Pnc,Pnc,,PUNCT
3021,453,1,ordonnez,,ordonner,9,ordonnez,477,Vfin,Vfin,/V\.C/V\.'C/V\,VERB
3022,453,2,comme,comme,comme,9,comme,477,Sub,Sub,'C/V\.C/(e)\,SCONJ
3023,453,3,il,il,il,9,il,477,Prn,Prn$,/V\,PRON
3024,453,4,vous,vous,vous,8,vous,477,Prn,Prn$$,C/V\,PRON
3025,453,5,plaira,plaire,plaire,9,plaira,477,Vfin,Vfin,C/V\.'C/V\,VERB
3026,453,6,!,,!,9,!,477,Pnc,Pnc,,PUNCT
3027,454,1,le,le,le,8,le,478,Det,Det,C/(e)\,DET
3028,454,2,senechal,,sénéchal,9,senechal,478,N,N,C/V\.C/V\.'C/V\,NOUN
3029,454,3,devant,devant,devant,8,devant,478,PrA,PrA,C/V\.'C/V\,ADP
3030,454,4,ira,aller,aller,9,ira,478,Vfin,Vfin,/V\.'C/V\,VERB
3031,454,5,;,,;,9,;,478,Pnc,Pnc,,PUNCT
3032,455,1,nous,nous,nous,8,nous,479,Prn,Prn$,C/V\,PRON
3033,455,2,l',le,le,2,l',479,Prn,Prn$$,C/\,PRON
3034,455,3,ordonnons,,ordonner,9,ordonnons,479,Vfin,Vfin,/V\.C/V\.'C/V\,VERB
3035,455,4,pour,pour,pour,9,pour,479,Pre,Pre,C/V\,ADP
3036,455,5,l',le,le,9,l',479,Prn,Prn$$,C/\,PRON
3037,455,6,avangarde,,avant-garde,6,avangarde,479,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
3038,455,7,.,,.,9,.,479,Pnc,Pnc,,PUNCT
3039,456,1,vous,vous,vous,8,vous,480,Prn,Prn,C/V\,PRON
3040,456,2,",",,",",9,",",480,Pnc,Pnc,,PUNCT
3041,456,3,marechal,,maréchal,9,marechal,480,N,N,C/V\.C/e\.'C/V\,NOUN
3042,456,4,",",,",",9,",",480,Pnc,Pnc,,PUNCT
3043,456,5,l',le,le,9,l',480,Det,Det,C/\,DET
3044,456,6,arrieregarde,,arrière-garde,9,arrieregarde,480,N,N,/V\.C/V\.C/e\.'C/V\.C/(e)\,NOUN
3045,457,1,ferez,faire,faire,3,ferez,481,Vfin,Vfin,C/V\.'C/V\,VERB
3046,457,2,",",,",",9,",",481,Pnc,Pnc,,PUNCT
3047,457,3,et,et,et,8,et,481,Crd,Crd,/V\,CCONJ
3048,457,4,nous,nous,nous,8,nous,481,Prn,Prn,C/V\,PRON
3049,457,5,en,en,en,8,en,481,Pre,Pre,/V\,ADP
3050,457,6,la,le,le,8,la,481,Det,Det,C/V\,DET
3051,457,7,bataille,,bataille,8,bataille,481,N,N,C/V\.'C/V\.C/(e)\,NOUN
3052,457,8,",",,",",9,",",481,Pnc,Pnc,,PUNCT
3053,458,1,ou,en.le,en.le,5,ou,482,Pre+Det,Pre+Det,/V\,ADP.DET
3054,458,2,millieu,,milieu,9,millieu,482,N,N,C/V\.'C/V\,NOUN
3055,458,3,part,partir,part,3,part,482,N,N,C/V\,NOUN
3056,458,4,de,de,de,8,de,482,Pre,Pre,C/(e)\,ADP
3057,458,5,la,le,le,8,la,482,Det,Det,C/V\,DET
3058,458,6,pietraille,,piétaille,-10,pietraille,482,N,N,C/V\.'C/V\.C/(e)\,NOUN
3059,458,7,",",,",",9,",",482,Pnc,Pnc,,PUNCT
3060,459,1,avec,avec,avec,9,avec,483,PrA,PrA,/V\.'C/V\,ADP
3061,459,2,nous,nous,nous,8,nous,483,Prn,Prn,C/V\,PRON
3062,459,3,",",,",",9,",",483,Pnc,Pnc,,PUNCT
3063,459,4,pour,pour,pour,9,pour,483,Pre,Pre,C/V\,ADP
3064,459,5,l',le,le,9,l',483,Det,Det,C/\,DET
3065,459,6,artillerie,,artillerie,9,artillerie,483,N,N,/V\.C/V\.C/e\.'C/V\./(e)\,NOUN
3066,459,7,.,,.,9,.,483,Pnc,Pnc,,PUNCT
3067,460,1,noble,noble,noble,8,noble,484,Adj,Adj,'C/V\.C/(e)\,ADJ
3068,460,2,chef,,chef,9,chef,484,N,N,C/V\,NOUN
3069,460,3,de,de,de,8,de,484,Pre,Pre,C/(e)\,ADP
3070,460,4,chevallerie,,chevalerie,9,chevallerie,484,N,N,C/V\.C/V\.C/V\.'C/V\./(e)\,NOUN
3071,460,5,",",,",",9,",",484,Pnc,Pnc,,PUNCT
3072,461,1,prest,,prêt,8,prest,485,Adj,Adj,C/V\,ADJ
3073,461,2,suis,être,être,3,suis,485,Vfin,Vfin,C/V\,VERB
3074,461,3,",",,",",9,",",485,Pnc,Pnc,,PUNCT
3075,461,4,selon,selon,selon,9,selon,485,PrA,PrA,C/V\.'C/V\,ADP
3076,461,5,vostre,votre,votre,4,vostre,485,Det,Det,'C/V\.C/(e)\,DET
3077,461,6,ordonnance,,ordonnance,9,ordonnance,485,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
3078,461,7,",",,",",9,",",485,Pnc,Pnc,,PUNCT
3079,462,1,faire,faire,faire,9,faire,486,Vinf,Vinf,'C/V\.C/(e)\,VERB
3080,462,2,l',le,le,6,l',486,Det,Det,C/\,DET
3081,462,3,avangarde,,avant-garde,6,avangarde,486,N,N,/V\.C/V\.'C/V\.C/(e)\,NOUN
3082,462,4,en,en,en,8,en,486,Pre,Pre,/V\,ADP
3083,462,5,vaillance,,vaillance,9,vaillance,486,N,N,C/V\.'C/V\.C/(e)\,NOUN
3084,463,1,et,et,et,8,et,487,Crd,Crd,/V\,CCONJ
3085,463,2,sans,sans,sans,8,sans,487,Pre,Pre,C/V\,ADP
3086,463,3,reculer,,reculer,9,reculer,487,Vinf,Vinf,C/V\.C/V\.'C/V\,VERB
3087,463,4,.,,.,9,.,487,Pnc,Pnc,,PUNCT
3088,463,5,|,,|,-10,|,487,Pnc,Pnc,,PUNCT
3089,463,6,il,il,il,9,il,487,Prn,Prn$,/V\,PRON
3090,463,7,le,le,le,7,le,487,Prn,Prn$$,C/(e)\,PRON
3091,463,8,fault,faillir,falloir,3,fault,487,Vfin,Vfin,C/V\,VERB
3092,463,9,.,,.,9,.,487,Pnc,Pnc,,PUNCT
3093,464,1,cher,cher,cher,8,cher,488,Adj,Adj,C/V\,ADJ
3094,464,2,seigneur,,seigneur,8,seigneur,488,N,N,C/V\.'C/V\,NOUN
3095,464,3,",",,",",9,",",488,Pnc,Pnc,,PUNCT
3096,464,4,sans,sans,sans,8,sans,488,Pre,Pre,C/V\,ADP
3097,464,5,aucun,aucun,aucun,4,aucun,488,QIs,QIs,/V\.'C/V\,DET
3098,464,6,deffault,,défaut,8,deffault,488,N,N,C/V\.'C/V\,NOUN
3099,464,7,",",,",",9,",",488,Pnc,Pnc,,PUNCT
3100,465,1,je,je,je,9,je,489,Prn,Prn$,C/(e)\,PRON
3101,465,2,feray,faire,faire,3,feray,489,Vfin,Vfin,C/V\.'C/V\,VERB
3102,465,3,si,si4,si,8,si,489,Adv,Adv,C/V\,ADV
3103,465,4,tresbonne,,bon,5,tresbonne,489,Adj,Adj,C/V\.'C/V\.C/(e)\,ADJ
3104,465,5,garde,,garde,8,garde,489,N,N,'C/V\.C/(e)\,NOUN
3105,466,1,que,que,que,4,que,490,Sub,Sub,C/(e)\,SCONJ
3106,466,2,touchant,,toucher,8,touchant,490,Vprs,Vprs,C/V\.'C/V\,VERB
3107,466,3,mon,mon,mon,7,mon,490,Det,Det,C/V\,DET
3108,466,4,arrieregarde,,arrière-garde,9,arrieregarde,490,N,N,/V\.C/V\.C/e\.'C/V\.C/(e)\,NOUN
3109,467,1,serez,être,être,3,serez,491,Vfin,Vfin,C/V\.'C/V\,VERB
3110,467,2,content,,content,3,content,491,Adj,Adj,C/V\.'C/V\,ADJ
3111,467,3,.,,.,9,.,491,Pnc,Pnc,,PUNCT
3112,467,4,|,,|,-10,|,491,Pnc,Pnc,,PUNCT
3113,467,5,sans,sans,sans,8,sans,491,Pre,Pre,C/V\,ADP
3114,467,6,nulle,nul,nul,7,nulle,491,QIs,QIs,'C/V\.C/(e)\,DET
3115,467,7,doubte,,doute,8,doubte,491,N,N,'C/V\.C/(e)\,NOUN
3116,467,8,.,,.,9,.,491,Pnc,Pnc,,PUNCT
3117,468,1,touchant,,toucher,8,touchant,492,Vprs,Vprs,C/V\.'C/V\,VERB
3118,468,2,ma,mon,mon,7,ma,492,Det,Det,C/V\,DET
3119,468,3,charge,,charge,8,charge,492,N,N,'C/V\.C/(e)\,NOUN
3120,468,4,",",,",",9,",",492,Pnc,Pnc,,PUNCT
3121,468,5,nul,nul,nul,4,nul,492,QIs,QIs,C/V\,PRON
3122,468,6,ne,ne,ne,8,ne,492,Neg,Neg$$,C/(e)\,ADV
3123,468,7,doubte,,douter,8,doubte,492,Vfin,Vfin,'C/V\.C/(e)\,VERB
3124,469,1,que,que,que,4,que,493,Sub,Sub,C/(e)\,SCONJ
3125,469,2,ne,ne,ne,8,ne,493,Neg,Neg$$,C/(e)\,ADV
3126,469,3,face,faire,faire,8,face,493,Vfin,Vfin,'C/V\.C/(e)\,VERB
3127,469,4,si,si4,si,8,si,493,Adv,Adv,C/V\,ADV
3128,469,5,bon,bon,bon,9,bon,493,Adj,Adj,C/V\,ADJ
3129,469,6,devoir,devoir,devoir,8,devoir,493,N,N,C/V\.'C/V\,NOUN
3130,470,1,que,que,que,9,que,494,Sub,Sub,C/(e)\,SCONJ
3131,470,2,chacun,chacun,chacun,9,chacun,494,QIs,QIs,C/V\.'C/V\,PRON
3132,470,3,pourra,pouvoir2,pouvoir,9,pourra,494,Vfin,Vfin,C/V\.'C/V\,VERB
3133,470,4,parcevoir,percevoir,percevoir,9,parcevoir,494,Vinf,Vinf,C/V\.C/e\.'C/V\,VERB
3134,471,1,mon,mon,mon,7,mon,495,Det,Det,C/V\,DET
3135,471,2,courage,,courage,9,courage,495,N,N,C/V\.'C/V\.C/(e)\,NOUN
3136,471,3,.,,.,9,.,495,Pnc,Pnc,,PUNCT
3137,471,4,|,,|,-10,|,495,Pnc,Pnc,,PUNCT
3138,471,5,c',ce,ce,8,c',495,Prn,Prn,C/\,PRON
3139,471,6,est,être,être,3,est,495,Vfin,Vfin,/V\,VERB
3140,471,7,tresbien,,bien,3,tresbien,495,Adv,Adv,C/V\.'C/V\,ADV
3141,471,8,dit,dire,dire,8,dit,495,Vpp,Vpp,C/V\,VERB
3142,471,9,.,,.,9,.,495,Pnc,Pnc,,PUNCT
3143,472,1,noble,noble,noble,8,noble,496,Adj,Adj,'C/V\.C/(e)\,ADJ
3144,472,2,chef,,chef,9,chef,496,N,N,C/V\,NOUN
3145,472,3,",",,",",9,",",496,Pnc,Pnc,,PUNCT
3146,472,4,sans,sans,sans,8,sans,496,Pre,Pre,C/V\,ADP
3147,472,5,nul,nul,nul,4,nul,496,QIs,QIs,C/V\,DET
3148,472,6,contredit,,contredit,8,contredit,496,N,N,C/V\.C/e\.'C/V\,NOUN
3149,472,7,",",,",",9,",",496,Pnc,Pnc,,PUNCT
3150,473,1,de,de,de,8,de,497,Pre,Pre,C/(e)\,ADP
3151,473,2,mon,mon,mon,7,mon,497,Det,Det,C/V\,DET
3152,473,3,costé,,côté,8,costé,497,N,N,C/V\.'C/V\,NOUN
3153,473,4,pareillement,,pareillement,9,pareillement,497,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,ADV
3154,473,5,",",,",",9,",",497,Pnc,Pnc,,PUNCT
3155,474,1,vous,vous,vous,8,vous,498,Prn,Prn$,C/V\,PRON
