wd_id,line_id,linewd,word,lex_id,pos_nca,textlineid,syntag,syntag2,syllabified,lemma
2248,371,3,santé,santé,NOM:obj:femi:sg,371,N,N,C/V\.'C/V\,santé
2249,371,4,a,a,PRE,371,Pre,Pre,/V\,à
2250,371,5,ce,ce,DET:demo:obj:masc:sg,371,Dem,Dem,C/(e)\,cist
2251,371,6,malade,malade,ADJ:obj:masc:sg,371,Adj,Adj,C/V\.'C/V\.C/(e)\,malade
2252,372,1,dou,dou,PREDET:de:obj:masc:sg,372,Pre+Det,Pre+Det,C/V\,de.le
2253,372,2,saint,saint,ADJ:obj:masc:sg,372,Adj,Adj,C/V\,saint
2254,372,3,soller,soller,NOM:obj:masc:sg,372,N,N,C/V\.'C/V\,soulier
2255,372,4,dou,dou,PREDET:de:obj:masc:sg,372,Pre+Det,Pre+Det,C/V\,de.le
2256,372,5,dox,dox,ADJ:obj:masc:sg,372,Adj,Adj,C/V\,doux
2257,372,6,dou,dou,PREDET:de:obj:masc:sg,372,Pre+Det,Pre+Det,C/V\,de.le
2258,372,7,sade,sade,ADJ:obj:masc:sg,372,Adj,Adj,'C/V\.C/(e)\,sade
2259,373,1,pour,pour,PRE,373,Pre,Pre,C/V\,pour
2260,373,2,cui,cui,PROCON,373,Qux,Qux,C/V\,qui
2261,373,3,diex,diex,NOM:suj:masc:sg,373,N,N,C/V\,dieu
2262,373,4,fait,fait,VER:pres:3:sg,373,Vfin,Vfin,C/V\,faire
2263,373,5,tantes,tantes,DET:ind:obj:femi:pl,373,QIs,QIs,'C/V\.C/e\,tant
2264,373,6,merveilles,merveilles,NOM:obj:femi:pl,373,N,N,C/V\.'C/V\.C/e\,merveille
2265,374,1,les,les,DET:def:obj:masc:pl,374,Det,Det,C/V\,le
2266,374,2,ielz,ielz,NOM:obj:masc:pl,374,N,N,/V\,oeil
2267,374,3,la,la,DET:def:obj:femi:sg,374,Det,Det,C/V\,le
2268,374,4,bouche,bouche,NOM:obj:femi:sg,374,N,N,'C/V\.C/(e)\,bouche
2269,374,5,les,les,DET:def:obj:femi:pl,374,Det,Det,C/V\,le
2270,374,6,oreilles,oreilles,NOM:obj:femi:pl,374,N,N,/V\.'C/V\.C/e\,oreille
2271,375,1,et,et,CON:coord,375,Crd,Crd,/V\,et
2272,375,2,tot,tot,DET:ind:obj:masc:sg,375,QIs,QIs,C/V\,tout
2273,375,3,le,le,DET:def:obj:masc:sg,375,Det,Det,C/(e)\,le
2274,375,4,cors,cors,NOM:obj:masc:sg,375,N,N,C/V\,corps
2275,375,5,entierement,entierement,ADV,375,Adv,Adv,/V\.C/V\.C/e\.'C/V\,entièrement
2276,376,1,saignier,saignier,VER:infi,376,Vinf,Vinf,C/V\.'C/V\,saigner
2277,376,2,li,li,PRO:pers:suj:3:masc:sg:bet,376,Prn,Prn$$,C/V\,li
2278,376,3,fait,fait,VER:pres:3:sg,376,Vfin,Vfin,C/V\,faire
2279,376,4,mout,mout,ADV,376,QIs,QIs,C/V\,moult
2280,376,5,doucement,doucement,ADV,376,Adv,Adv,C/V\.C/e\.'C/V\,doucement
2281,377,1,dou,dou,PREDET:de:obj:masc:sg,377,Pre+Det,Pre+Det,C/V\,de.le
2282,377,2,saint,saint,ADJ:obj:masc:sg,377,Adj,Adj,C/V\,saint
2283,377,3,soller,soller,NOM:obj:masc:sg,377,N,N,C/V\.'C/V\,soulier
2284,377,4,et,et,CON:coord,377,Crd,Crd,/V\,et
2285,377,5,des,des,PREDET:de:obj:femi:pl,377,Pre+Det,Pre+Det,C/V\,de.le
2286,377,6,reliques,reliques,NOM:obj:femi:pl,377,N,N,C/V\.'C/V\.C/e\,relique
2287,378,1,quant,quant,ADV,378,Sub,Sub,C/V\,quand
2288,378,2,saigniez,saigniez,VER:pper:masc:pl,378,Vpp,Vpp,C/V\.'C/V\,saigner
2289,378,3,fu,fu,VER:simp:3:sg,378,Vfin,Vfin,C/V\,être
2290,378,4,li,li,DET:def:suj:masc:sg,378,Det,Det,C/V\,le
2291,378,5,frenetiques,frenetiques,ADJ:suj:masc:sg,378,Adj,Adj,C/V\.C/e\.'C/V\.C/e\,frénétique
2292,379,1,li,li,DET:def:suj:masc:sg,379,Det,Det,C/V\,le
2293,379,2,fors,fors,ADV,379,PrA,PrA,C/V\,hors
2294,379,3,dou,dou,PREDET:de:obj:masc:sg,379,Pre+Det,Pre+Det,C/V\,de.le
2295,379,4,senz,senz,NOM:obj:masc:sg,379,N,N,C/V\,sens
2296,379,5,li,li,DET:def:suj:masc:sg,379,Det,Det,C/V\,le
2297,379,6,enragiez,enragiez,VER:pper:masc:pl,379,Vpp,Vpp,/V\.C/V\.'C/V\,enrager
2298,380,1,maintenant,maintenant,ADV,380,Adv,Adv,C/V\.C/e\.'C/V\,maintenant
2299,380,2,est,est,VER:pres:3:sg,380,Vfin,Vfin,/V\,être
2300,380,3,assouagiez,assouagiez,VER:pper:masc:pl,380,Vpp,Vpp,/V\.C/V\.C/V\.'C/V\,assouager
2301,381,1,et,et,CON:coord,381,Crd,Crd,/V\,et
2302,381,2,luëz,luëz,ADV,381,Adv,Adv,C/V\,luès
2303,381,3,s,s,PROCON,381,Prn,Prn$$,C/\,se
2304,381,4,en,en,PRO:clit,381,Prn,Prn$$,/V\,en
2305,381,5,fuit,fuit,VER:simp:3:sg,381,Vfin,Vfin,C/V\,fuir
2306,381,6,li,li,DET:def:suj:masc:sg,381,Det,Det,C/V\,le
2307,381,7,anemis,anemis,NOM:suj:masc:sg,381,N,N,/V\.C/e\.'C/V\,ennemi
2308,382,1,devant,devant,PRE,382,PrA,PrA,C/V\.'C/V\,devant
2309,382,2,l',l',DET:def:obj:masc:sg,382,Det,Det,C/\,le
2310,382,3,autel,autel,NOM:obj:masc:sg,382,N,N,/V\.'C/V\,autel
2311,382,4,en,en,PRE,382,Pre,Pre,/V\,en
2312,382,5,crois,crois,NOM:obj:femi:sg,382,N,N,C/V\,croix
2313,382,6,s,s,PROCON,382,Prn,Prn$$,C/\,se
2314,382,7,est,est,VER:pres:3:sg,382,Vfin,Vfin,/V\,être
2315,382,8,mis,mis,VER:pper:masc:sg,382,Vpp,Vpp,C/V\,mettre
2316,383,1,assez,assez,ADV,383,Adv,Adv,/V\.'C/V\,assez
2317,383,2,gemist,gemist,VER:pres:3:sg,383,Vfin,Vfin,C/V\.'C/V\,gémir
2318,383,3,et,et,CON:coord,383,Crd,Crd,/V\,et
2319,383,4,assez,assez,ADV,383,Adv,Adv,/V\.'C/V\,assez
2320,383,5,pleure,pleure,VER:pres:3:sg,383,Vfin,Vfin,'C/V\.C/(e)\,pleurer
2321,384,1,et,et,CON:coord,384,Crd,Crd,/V\,et
2322,384,2,nostre,nostre,DET:poss:obj:femi:sg,384,Det,Det,'C/V\.C/(e)\,notre
2323,384,3,dame,dame,NOM:obj:femi:sg,384,N,N,'C/V\.C/(e)\,dame
2324,384,4,mout,mout,ADV,384,QIs,QIs,C/V\,moult
2325,384,5,aeure,aeure,VER:pres:3:sg,384,Vfin,Vfin,/(V)\.'/V\.C/(e)\,aorer
2326,385,1,de,de,PRE,385,Pre,Pre,C/(e)\,de
2327,385,2,ce,ce,PRO:invar,385,Prn,Prn,C/(e)\,ce
2328,385,3,qu,qu,PROCON,385,Sub,Sub,C/\,que
2329,385,4,ainsi,ainsi,ADV,385,Adv,Adv,/V\.'C/V\,ainsi
2330,385,5,l',l',PRO:pers:obj:3:masc:sg:unb,385,Prn,Prn$$,C/\,le
2331,385,6,a,a,VER:pres:3:sg,385,Vfin,Vfin,/V\,avoir
2332,385,7,visité,visité,VER:pper:masc:sg,385,Vpp,Vpp,C/V\.C/V\.'C/V\,visiter
2333,386,1,grant,grant,ADJ:obj:femi:sg,386,Adj,Adj,C/V\,grand
2334,386,2,joie,joie,NOM:obj:femi:sg,386,N,N,'C/V\./(e)\,joie
2335,386,3,i,i,PRO:clit,386,Prn,Prn$$,/V\,y
2336,386,4,ot,ot,VER:simp:3:sg,386,Vfin,Vfin,/V\,avoir
2337,386,5,par,par,PRE,386,Pre,Pre,C/V\,par
2338,386,6,verité,verité,NOM:obj:femi:sg,386,N,N,C/V\.C/V\.'C/V\,vérité
2339,387,1,la,la,DET:def:obj:femi:sg,387,Det,Det,C/V\,le
2340,387,2,mere,mere,NOM:obj:femi:sg,387,N,N,'C/V\.C/(e)\,mère
2341,387,3,dieu,dieu,NOM:obj:masc:sg,387,N,N,C/V\,dieu
2342,387,4,glorefierent,glorefierent,VER:simp:3:pl,387,Vfin,Vfin,C/V\.C/e\.C/{V}\.'/V\.C/e\,glorifier
2343,388,1,et,et,CON:coord,388,Crd,Crd,/V\,et
2344,388,2,cil,cil,PRO:demo:suj:masc:pl,388,Dem,Dem,C/V\,cil
2345,388,3,et,et,CON:coord,388,Crd,Crd,/V\,et
2346,388,4,celes,celes,PRO:demo:suj:femi:pl,388,Dem,Dem,'C/V\.C/e\,cil
2347,388,5,qui,qui,PROCON,388,Qux,Qux,C/V\,qui
2348,388,6,la,la,ADV,388,Adv,Adv,C/V\,là
2349,388,7,erent,erent,VER:impf:3:pl,388,Vfin,Vfin,'/V\.C/e\,être
2350,389,1,onques,onques,ADV,389,Adv,Adv,'/V\.C/e\,onques
2351,389,2,puis,puis,ADV,389,PrA,PrA,C/V\,puis
2352,389,3,li,li,DET:def:suj:masc:sg,389,Det,Det,C/V\,le
2353,389,4,bouviers,bouviers,ADJ:suj:masc:sg,389,N,N,C/V\.'C/V\,bouvier
2354,389,5,buesars,buesars,NPR:suj:masc:sg,389,N,N,C/V\.'C/V\,Buesart
2355,390,1,si,si,PROCON,390,Adv,Adv,C/V\,si
2356,390,2,soz,soz,ADJ:suj:masc:sg,390,Adj,Adj,C/V\,sot
2357,390,3,ne,ne,PRO:clit,390,Neg,Neg$$,C/(e)\,ne
2358,390,4,fu,fu,VER:simp:3:sg,390,Vfin,Vfin,C/V\,être
2359,390,5,ne,ne,PRO:clit,390,Crd,Crd,C/(e)\,ne
2360,390,6,si,si,PROCON,390,Adv,Adv,C/V\,si
2361,390,7,musars,musars,NOM:suj:masc:sg,390,Adj,Adj,C/V\.'C/V\,musard
2362,391,1,dou,dou,PREDET:de:obj:masc:sg,391,Pre+Det,Pre+Det,C/V\,de.le
2363,391,2,saint,saint,ADJ:obj:masc:sg,391,Adj,Adj,C/V\,saint
2364,391,3,soller,soller,NOM:obj:masc:sg,391,N,N,C/V\.'C/V\,soulier
2365,391,4,qu,qu,PROCON,391,Sub,Sub,C/\,que
2366,391,5,il,il,PRO:pers:suj:3:masc:sg:unb,391,Prn,Prn$,/V\,il
2367,391,6,mesdisist,mesdisist,VER:subi:3:sg,391,Vfin,Vfin,C/V\.C/V\.'C/V\,médire
2368,392,1,puis,puis,ADV,392,PrA,PrA,C/V\,puis
2369,392,2,ne,ne,PRO:clit,392,Neg,Neg$$,C/(e)\,ne
2370,392,3,fu,fu,VER:simp:3:sg,392,Vfin,Vfin,C/V\,être
2371,392,4,jors,jors,NOM:suj:masc:sg,392,N,N,C/V\,jour
2372,392,5,bien,bien,ADV,392,Adv,Adv,C/V\,bien
2373,392,6,ne,ne,PRO:clit,392,Neg,Neg$$,C/(e)\,ne
2374,392,7,disist,disist,VER:subi:3:sg,392,Vfin,Vfin,C/V\.'C/V\,dire
2375,393,1,que,que,PROCON,393,Sub,Sub,C/(e)\,que
2376,393,2,dou,dou,PREDET:de:obj:masc:sg,393,Pre+Det,Pre+Det,C/V\,de.le
2377,393,3,saint,saint,ADJ:obj:masc:sg,393,Adj,Adj,C/V\,saint
2378,393,4,soller,soller,NOM:obj:masc:sg,393,N,N,C/V\.'C/V\,soulier
2379,393,5,nostre,nostre,DET:poss:obj:femi:sg,393,Det,Det,'C/V\.C/(e)\,notre
2380,393,6,dame,dame,NOM:obj:femi:sg,393,N,N,'C/V\.C/(e)\,dame
2381,394,1,ne,ne,PRO:clit,394,Neg,Neg$$,C/(e)\,ne
2382,394,2,devoit,devoit,VER:impf:3:sg,394,Vfin,Vfin,C/V\.'C/V\,devoir
2383,394,3,mais,mais,CON:coord,394,Adv,Adv,C/V\,mais
2384,394,4,douter,douter,VER:infi,394,Vinf,Vinf,C/V\.'C/V\,douter
2385,394,5,nule,nule,DET:ind:suj:femi:sg,394,QIs,QIs,'C/V\.C/(e)\,nul
2386,394,6,ame,ame,NOM:suj:femi:sg,394,N,N,'/V\.C/(e)\,âme
2387,395,1,au,au,PREDET:a:obj:masc:sg,395,Pre+Det,Pre+Det,/V\,à.le
2388,395,2,chevalier,chevalier,NOM:obj:masc:sg,395,N,N,C/V\.C/V\.'C/V\,chevalier
2389,395,3,merci,merci,NOM:obj:femi:sg,395,N,N,C/V\.'C/V\,merci
2390,395,4,cria,cria,VER:simp:3:sg,395,Vfin,Vfin,C/V\.'C/V\,crier
2391,396,1,tant,tant,ADV,396,QIs,QIs,C/V\,tant
2392,396,2,le,le,PRO:pers:obj:3:masc:sg:unb,396,Prn,Prn$$,C/(e)\,le
2393,396,3,servi,servi,VER:simp:3:sg,396,Vfin,Vfin,C/V\.'C/V\,servir
2394,396,4,tant,tant,ADV,396,QIs,QIs,C/V\,tant
2395,396,5,le,le,PRO:pers:obj:3:masc:sg:unb,396,Prn,Prn$$,C/(e)\,le
2396,396,6,pria,pria,VER:simp:3:sg,396,Vfin,Vfin,C/V\.'C/V\,prier
2397,397,1,qu,qu,PROCON,397,Sub,Sub,C/\,que
2398,397,2,il,il,PRO:pers:suj:3:masc:sg:unb,397,Prn,Prn$,/V\,il
2399,397,3,le,le,PRO:pers:obj:3:masc:sg:unb,397,Prn,Prn$$,C/(e)\,le
2400,397,4,cuita,cuita,VER:simp:3:sg,397,Vfin,Vfin,C/V\.'C/V\,cuider
2401,397,5,et,et,CON:coord,397,Crd,Crd,/V\,et
2402,397,6,fu,fu,VER:simp:3:sg,397,Vfin,Vfin,C/V\,être
2403,397,7,delivres,delivres,ADJ:suj:masc:sg,397,Adj,Adj,C/V\.'C/V\.C/e\,délivre
2404,398,1,tant,tant,ADV,398,QIs,QIs,C/V\,tant
2405,398,2,con,con,CON:subord,398,Sub,Sub,C/V\,comme
2406,398,3,vesqui,vesqui,VER:simp:3:sg,398,Vfin,Vfin,C/V\.'C/V\,vivre
2407,398,4,ce,ce,PRO:invar,398,Prn,Prn,C/(e)\,ce
2408,398,5,dist,dist,VER:pres:3:sg,398,Vfin,Vfin,C/V\,dire
2409,398,6,li,li,DET:def:suj:masc:sg,398,Det,Det,C/V\,le
2410,398,7,livres,livres,NOM:suj:masc:sg,398,N,N,'C/V\.C/e\,livre
2411,399,1,a,a,PRE,399,Pre,Pre,/V\,à
2412,399,2,nostre,nostre,DET:poss:obj:femi:sg,399,Det,Det,'C/V\.C/(e)\,notre
2413,399,3,dame,dame,NOM:obj:femi:sg,399,N,N,'C/V\.C/(e)\,dame
2414,399,4,se,se,PROCON,399,Prn,Prn$$,C/(e)\,se
2415,399,5,voa,voa,VER:simp:3:sg,399,Vfin,Vfin,C/V\.'C/V\,vouer
2416,400,1,ainc,ainc,ADV,400,Adv,Adv,/V\,onques
2417,400,2,puis,puis,ADV,400,PrA,PrA,C/V\,puis
2418,400,3,ailleurs,ailleurs,ADV,400,Adv,Adv,/V\.'C/V\,ailleurs
2419,400,4,ne,ne,PRO:clit,400,Neg,Neg$$,C/(e)\,ne
2420,400,5,se,se,PROCON,400,Prn,Prn$$,C/(e)\,se
2421,400,6,loa,loa,VER:simp:3:sg,400,Vfin,Vfin,C/V\.'C/V\,louer
2422,401,1,mais,mais,CON:coord,401,Crd,Crd,C/V\,mais
2423,401,2,ou,ou,PREDET:a:obj:masc:sg,401,Pre+Det,Pre+Det,/V\,en.le
2424,401,3,labeur,labeur,NOM:obj:masc:sg,401,N,N,C/V\.'C/V\,labeur
2425,401,4,de,de,PRE,401,Pre,Pre,C/(e)\,de
2426,401,5,l',l',DET:def:obj:femi:sg,401,Det,Det,C/\,le
2427,401,6,abbeye,abbeye,NOM:obj:femi:sg,401,N,N,/V\.C/(V)\.'/V\./(e)\,abbaye
2428,402,1,laboura,laboura,VER:simp:3:sg,402,Vfin,Vfin,C/V\.C/V\.'C/V\,labourer
2429,402,2,tant,tant,ADV,402,QIs,QIs,C/V\,tant
2430,402,3,com,com,CON:subord,402,Sub,Sub,C/V\,comme
2431,402,4,fu,fu,VER:simp:3:sg,402,Vfin,Vfin,C/V\,être
2432,402,5,en,en,PRO:clit,402,Pre,Pre,/V\,en
2433,402,6,vie,vie,NOM:obj:femi:sg,402,N,N,'C/V\./(e)\,vie
2434,403,1,et,et,CON:coord,403,Crd,Crd,/V\,et
2435,403,2,traveilla,traveilla,VER:simp:3:sg,403,Vfin,Vfin,C/V\.C/V\.'C/V\,travailler
2436,403,3,li,li,DET:def:suj:masc:sg,403,Det,Det,C/V\,le
2437,403,4,bons,bons,ADJ:suj:masc:sg,403,Adj,Adj,C/V\,bon
2438,403,5,bouviers,bouviers,NOM:suj:masc:sg,403,N,N,C/V\.'C/V\,bouvier
2439,404,1,bien,bien,ADV,404,Adv,Adv,C/V\,bien
2440,404,2,se,se,PROCON,404,Prn,Prn$$,C/(e)\,se
2441,404,3,conroie,conroie,VER:pres:3:sg,404,Vfin,Vfin,C/V\.'C/V\./(e)\,conréer
2442,404,4,de,de,PRE,404,Pre,Pre,C/(e)\,de
2443,404,5,plouviers,plouviers,NOM:obj:masc:pl,404,N,N,C/V\.'C/V\,pluvier
2444,405,1,et,et,CON:coord,405,Crd,Crd,/V\,et
2445,405,2,bien,bien,ADV,405,Adv,Adv,C/V\,bien
2446,405,3,saoule,saoule,VER:pres:3:sg,405,Vfin,Vfin,C/(V)\.'/V\.C/(e)\,soûler
2447,405,4,et,et,CON:coord,405,Crd,Crd,/V\,et
2448,405,5,refait,refait,VER:pres:3:sg,405,Vfin,Vfin,C/V\.'C/V\,refaire
2449,405,6,s,s,DET:poss:obj:femi:sg,405,Det,Det,C/\,son
2450,405,7,ame,ame,NOM:obj:femi:sg,405,N,N,'/V\.C/(e)\,âme
2451,406,1,qui,qui,PROCON,406,Qux,Qux,C/V\,qui
2452,406,2,aimme,aimme,VER:pres:3:sg,406,Vfin,Vfin,'/V\.C/(e)\,aimer
2453,406,3,et,et,CON:coord,406,Crd,Crd,/V\,et
2454,406,4,sert,sert,VER:pres:3:sg,406,Vfin,Vfin,C/V\,servir
2455,406,5,bien,bien,ADV,406,Adv,Adv,C/V\,bien
2456,406,6,nostre,nostre,DET:poss:obj:femi:sg,406,Det,Det,'C/V\.C/(e)\,notre
2457,406,7,dame,dame,NOM:obj:femi:sg,406,N,N,'C/V\.C/(e)\,dame
2458,407,1,et,et,CON:coord,407,Crd,Crd,/V\,et
2459,407,2,qui,qui,PROCON,407,Qux,Qux,C/V\,qui
2460,407,3,bien,bien,ADV,407,Adv,Adv,C/V\,bien
2461,407,4,l',l',PRO:pers:obj:3:masc:sg:unb,407,Prn,Prn$$,C/\,le
2462,407,5,aimme,aimme,VER:pres:3:sg,407,Vfin,Vfin,'/V\.C/(e)\,aimer
2463,407,6,bien,bien,ADV,407,Adv,Adv,C/V\,bien
2464,407,7,la,la,PRO:pers:acc:3:femi:sg,407,Prn,Prn$$,C/V\,le
2465,407,8,doute,doute,VER:pres:3:sg,407,Vfin,Vfin,'C/V\.C/(e)\,douter
2466,408,1,mais,mais,CON:coord,408,Crd,Crd,C/V\,mais
2467,408,2,pluseurs,pluseurs,PRO:ind:suj:masc:pl,408,QIs,QIs,C/V\.'C/V\,plusieurs
2468,408,3,sont,sont,VER:pres:3:pl,408,Vfin,Vfin,C/V\,être
2469,408,4,ce,ce,PRO:invar,408,Prn,Prn,C/(e)\,ce
2470,408,5,n,n,PRO:clit,408,Neg,Neg$$,C/\,ne
2471,408,6,est,est,VER:pres:3:sg,408,Vfin,Vfin,/V\,être
2472,408,7,pas,pas,NOM:obj:masc:pl,408,Neg,Neg,C/V\,pas
2473,408,8,doute,doute,NOM:suj:femi:sg,408,N,N,'C/V\.C/(e)\,doute
2474,409,1,qui,qui,PROCON,409,Qux,Qux,C/V\,qui
2475,409,2,des,des,PREDET:de:obj:masc:pl,409,Pre+Det,Pre+Det,C/V\,de.le
2476,409,3,sainz,sainz,ADJ:obj:masc:pl,409,Adj,Adj,C/V\,saint
2477,409,4,welent,welent,VER:pres:3:pl,409,Vfin,Vfin,'C/V\.C/e\,vouloir
2478,409,5,coppoier,coppoier,VER:infi,409,Vinf,Vinf,C/V\.C/V\.'C/V\,coupoyer
2479,410,1,celui,celui,PRO:demo:obj:masc:sg,410,Dem,Dem,C/V\.'C/V\,cil
2480,410,2,doit,doit,VER:pres:3:sg,410,Vfin,Vfin,C/V\,devoir
2481,410,3,on,on,PRO:invar,410,Prn,Prn%,/V\,on
2482,410,4,les,les,DET:def:obj:masc:pl,410,Det,Det,C/V\,le
2483,410,5,iex,iex,NOM:obj:masc:pl,410,N,N,/V\,oeil
2484,410,6,poier,poier,VER:infi,410,Vinf,Vinf,C/V\.'C/V\,poier
2485,411,1,voire,voire,ADV,411,Adv,Adv,'C/V\.C/(e)\,voire
2486,411,2,crever,crever,VER:infi,411,Vinf,Vinf,C/V\.'C/V\,crever
2487,411,3,foi,foi,NOM:obj:femi:sg,411,N,N,C/V\,foi
2488,411,4,que,que,PROCON,411,Qux,Qux,C/(e)\,que
2489,411,5,doi,doi,VER:pres:1:sg,411,Vfin,Vfin,C/V\,devoir
2490,411,6,m',m',DET:poss:obj:femi:sg,411,Det,Det,C/\,mon
2491,411,7,ame,ame,NOM:obj:femi:sg,411,N,N,'/V\.C/(e)\,âme
2492,412,1,qui,qui,PROCON,412,Qux,Qux,C/V\,qui
2493,412,2,coppoie,coppoie,VER:pres:3:sg,412,Vfin,Vfin,C/V\.'C/V\./(e)\,coupoyer
2494,412,3,seur,seur,PRE,412,PrA,PrA,C/V\,sur
2495,412,4,nostre,nostre,DET:poss:obj:femi:sg,412,Det,Det,'C/V\.C/(e)\,notre
2496,412,5,dame,dame,NOM:obj:femi:sg,412,N,N,'C/V\.C/(e)\,dame
2497,413,1,qui,qui,PROCON,413,Qux,Qux,C/V\,qui
2498,413,2,en,en,PRO:clit,413,Prn,Prn$$,/V\,en
2499,413,3,coppoie,coppoie,VER:pres:3:sg,413,Vfin,Vfin,C/V\.'C/V\./(e)\,coupoyer
2500,413,4,qui,qui,PROCON,413,Qux,Qux,C/V\,qui
2501,413,5,en,en,PRO:clit,413,Prn,Prn$$,/V\,en
2502,413,6,jure,jure,VER:pres:3:sg,413,Vfin,Vfin,'C/V\.C/(e)\,jurer
2503,414,1,il,il,PRO:pers:suj:3:masc:sg:unb,414,Prn,Prn$,/V\,il
2504,414,2,fait,fait,VER:pres:3:sg,414,Vfin,Vfin,C/V\,faire
2505,414,3,a,a,PRE,414,Pre,Pre,/V\,à
2506,414,4,dieu,dieu,NOM:obj:masc:sg,414,N,N,C/V\,dieu
2507,414,5,plus,plus,ADV,414,Adv,Adv,C/V\,plus
2508,414,6,grant,grant,ADJ:obj:femi:sg,414,Adj,Adj,C/V\,grand
2509,414,7,injure,injure,NOM:obj:femi:sg,414,N,N,/V\.'C/V\.C/(e)\,injure
2510,415,1,et,et,CON:coord,415,Crd,Crd,/V\,et
2511,415,2,plus,plus,ADV,415,Adv,Adv,C/V\,plus
2512,415,3,la,la,DET:def:suj:femi:sg,415,Det,Det,C/V\,le
2513,415,4,chose,chose,NOM:suj:femi:sg,415,N,N,'C/V\.C/(e)\,chose
2514,415,5,li,li,PRO:pers:suj:3:masc:sg:bet,415,Prn,Prn$$,C/V\,li
2515,415,6,est,est,VER:pres:3:sg,415,Vfin,Vfin,/V\,être
2516,415,7,pesme,pesme,ADJ:suj:femi:sg,415,Adj,Adj,'C/V\.C/(e)\,pesme
2517,416,1,que,que,PROCON,416,Sub,Sub,C/(e)\,que
2518,416,2,s,s,PROCON,416,Sub,Sub,C/\,si
2519,416,3,il,il,PRO:pers:suj:3:masc:sg:unb,416,Prn,Prn$,/V\,il
2520,416,4,juroit,juroit,VER:impf:3:sg,416,Vfin,Vfin,C/V\.'C/V\,jurer
2521,416,5,de,de,PRE,416,Pre,Pre,C/(e)\,de
2522,416,6,lui,lui,PRO:pers:obj:3:masc:sg:bet,416,Prn,Prn,C/V\,lui
2523,416,7,meesme,meesme,ADV,416,Adv,Adv,C/(V)\.'/V\.C/(e)\,même
2524,417,1,de,de,PRE,417,Pre,Pre,C/(e)\,de
2525,417,2,lui,lui,PRO:pers:obj:3:masc:sg:bet,417,Prn,Prn,C/V\,lui
2526,417,3,meesme,meesme,ADV,417,Adv,Adv,C/(V)\.'/V\.C/(e)\,même
2527,417,4,si,si,PROCON,417,Adv,Adv,C/V\,si
2528,417,5,fait,fait,VER:pres:3:sg,417,Vfin,Vfin,C/V\,faire
2529,417,6,il,il,PRO:pers:suj:3:masc:sg:unb,417,Prn,Prn%,/V\,il
2530,418,1,et,et,CON:coord,418,Crd,Crd,/V\,et
2531,418,2,d',d',PRE,418,Pre,Pre,C/\,de
2532,418,3,autre,autre,ADJ:obj:femi:sg,418,Adj,Adj,'/V\.C/(e)\,autre
2533,418,4,part,part,NOM:obj:femi:sg,418,N,N,C/V\,part
2534,418,5,certes,certes,ADV,418,Adv,Adv,'C/V\.C/e\,certes
2535,418,6,tuit,tuit,PRO:ind:suj:masc:pl,418,QIs,QIs,C/V\,tout
2536,418,7,cil,cil,PRO:demo:suj:masc:pl,418,Dem,Dem,C/V\,cil
2537,419,1,sont,sont,VER:pres:3:pl,419,Vfin,Vfin,C/V\,être
2538,419,2,bien,bien,ADV,419,Adv,Adv,C/V\,bien
2539,419,3,venchu,venchu,VER:pper:masc:sg,419,Vpp,Vpp,C/V\.'C/V\,vaincre
2540,419,4,et,et,CON:coord,419,Crd,Crd,/V\,et
2541,419,5,recreant,recreant,VER:ppre,419,Vprs,Vprs,C/V\.C/e\.'C/V\,recroire
2542,420,1,ne,ne,PROCON,420,Crd,Crd,C/(e)\,ne
2543,420,2,cler,cler,ADJ:obj:masc:sg,420,Adj,Adj,C/V\,clair
2544,420,3,ne,ne,PRO:clit,420,Neg,Neg$$,C/(e)\,ne
2545,420,4,sont,sont,VER:pres:3:pl,420,Vfin,Vfin,C/V\,être
2546,420,5,il,il,PRO:pers:suj:3:masc:pl,420,Prn,Prn%,/V\,il
2547,420,6,pas,pas,NOM:obj:masc:pl,420,Neg,Neg,C/V\,pas
2548,420,7,veant,veant,VER:ppre,420,Vprs,Vprs,C/(V)\.'/V\,voir
2549,421,1,cui,cui,PROCON,421,Qux,Qux,C/V\,qui
2550,421,2,la,la,DET:def:suj:femi:sg,421,Det,Det,C/V\,le
2551,421,3,honte,honte,NOM:suj:femi:sg,421,N,N,'C/V\.C/(e)\,honte
2552,421,4,c',c',PROCON,421,Qux,Qux,C/\,que
2553,421,5,on,on,PRO:invar,421,Prn,Prn$,/V\,on
2554,421,6,fait,fait,VER:pres:3:sg,421,Vfin,Vfin,C/V\,faire
2555,421,7,lor,lor,DET:poss:obj:femi:sg,421,Det,Det,C/V\,leur
2556,421,8,mere,mere,NOM:obj:femi:sg,421,N,N,'C/V\.C/(e)\,mère
2557,422,1,n,n,PRO:clit,422,Neg,Neg$$,C/\,ne
2558,422,2,est,est,VER:pres:3:sg,422,Vfin,Vfin,/V\,être
2559,422,3,assez,assez,ADV,422,Adv,Adv,/V\.'C/V\,assez
2560,422,4,plus,plus,ADV,422,Adv,Adv,C/V\,plus
2561,422,5,aigre,aigre,ADJ:suj:femi:sg,422,Adj,Adj,'/V\.C/(e)\,aigre
2562,422,6,et,et,CON:coord,422,Crd,Crd,/V\,et
2563,422,7,amere,amere,ADJ:suj:femi:sg,422,Adj,Adj,/V\.'C/V\.C/(e)\,amer
