wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified
2552,385,3,anemis,anemis,3624,N,N,ennemi,mix,---,/V\.C/e\.'C/V\
2553,385,4,par,par,3624,Pre,Pre,par,mix,---,C/V\
2554,385,5,trecerie,trecerie,3624,N,N,tricherie,mix,---,C/V\.C/e\.'C/V\./(e)\
2555,386,1,ne,ne,3625,Neg,Neg,ne,mix,---,C/(e)\
2556,386,2,soit,soit,3625,Vfin,Vfin,être,mix,---,C/V\
2557,386,3,d',d',3625,Pre,Pre,de,mix,---,C/\
2558,386,4,aus,aus,3625,Prn,Prn,eux,mix,---,/V\
2559,386,5,sire,sire,3625,N,N,sire,mix,---,'C/V\.C/(e)\
2560,386,6,et,et,3625,Crd,Crd,et,mix,---,/V\
2561,386,7,damoisiaus,damoisiaus,3625,N,N,damoiseau,mix,---,C/V\.C/V\.'C/V\
2562,386,8,;,;,3625,Pnc,Pnc,;,mix,---,
2563,387,1,k',k',3626,Crd,Crd,que,mix,---,C/\
2564,387,2,il,il,3626,Prn,Prn$,il,mix,---,/V\
2565,387,3,a,a,3626,Vfin,Vfin,avoir,mix,---,/V\
2566,387,4,pluisors,pluisors,3626,QIs,QIs,plusieurs,mix,---,C/V\.'C/V\
2567,387,5,envenimés,envenimés,3626,Vpp,Vpp,envenimer,mix,---,/V\.C/e\.C/V\.'C/V\
2568,387,6,quariaus,quariaus,3626,N,N,carreau,mix,---,C/V\.'C/V\
2569,388,1,dont,dont,3627,Qux,Qux,dont,mix,---,C/V\
2570,388,2,vostre,vostre,3627,Det,Det,votre,mix,---,'C/V\.C/(e)\
2571,388,3,gent,gent,3627,N,N,gent,mix,---,C/V\
2572,388,4,pour,pour,3627,Pre,Pre,pour,mix,---,C/V\
2573,388,5,traire,traire,3627,Vinf,Vinf,traire,mix,---,'C/V\.C/(e)\
2574,388,6,a,a,3627,Pre,Pre,à,mix,---,/V\
2575,388,7,mort,mort,3627,Vpp,Vpp,mourir,mix,---,C/V\
2576,388,8,espie,espie,3627,Vfin,Vfin,espier2,mix,---,/V\.'C/V\
2577,388,9,.,.,3627,Pnc,Pnc,.,mix,---,
2578,389,1,d',d',3628,Pre,Pre,de,mix,---,C/\
2579,389,2,orguel,orguel,3628,N,N,orgueil,mix,---,/V\.'C/V\
2580,389,3,a,a,3628,Vfin,Vfin,avoir,mix,---,/V\
2581,389,4,ja,ja,3628,Adv,Adv,jà,mix,---,C/V\
2582,389,5,traite,traite,3628,Vpp,Vpp,traire,mix,---,'C/V\.C/(e)\
2583,389,6,clergie,clergie,3628,N,N,clergie,mix,---,C/V\.'C/V\./(e)\
2584,390,1,et,et,3629,Crd,Crd,et,mix,---,/V\
2585,390,2,jacopins,jacopins,3629,N,N,jacobin,mix,---,C/V\.C/V\.'C/V\
2586,390,3,de,de,3629,Pre,Pre,de,mix,---,C/(e)\
2587,390,4,bons,bons,3629,Adj,Adj,bon,mix,---,C/V\
2588,390,5,morsiaus,morsiaus,3629,N,N,morceau,mix,---,C/V\.'C/V\
2589,390,6,",",",",3629,Pnc,Pnc,",",mix,---,
2590,391,1,car,car,3630,Crd,Crd,car,mix,---,C/V\
2591,391,2,en,en,3630,Pre,Pre,en,mix,---,/V\
2592,391,3,aus,aus,3630,Prn,Prn,eux,mix,---,/V\
2593,391,4,resne,resne,3630,Vfin,Vfin,régner,mix,---,'C/V\.C/(e)\
2594,391,5,gloutrenie,gloutrenie,3630,N,N,gloutornie,mix,---,C/V\.C/e\.'C/V\./(e)\
2595,391,6,",",",",3630,Pnc,Pnc,",",mix,---,
2596,392,1,mais,mais,3631,Crd,Crd,mais,mix,---,C/V\
2597,392,2,chiaus,chiaus,3631,Dem,Dem,cil,mix,---,C/V\
2598,392,3,espargne,espargne,3631,Vfin,Vfin,épargner,mix,---,/V\.'C/V\.C/(e)\
2599,392,4,de,de,3631,Pre,Pre,de,mix,---,C/(e)\
2600,392,5,cistiaus,cistiaus,3631,N,N,Cîteaux,mix,---,C/V\.'C/V\
2601,392,6,;,;,3631,Pnc,Pnc,;,mix,---,
2602,393,1,moines,moines,3632,N,N,moine,mix,---,'C/V\.C/e\
2603,393,2,",",",",3632,Pnc,Pnc,",",mix,---,
2604,393,3,abbés,abbés,3632,N,N,abbé,mix,---,/V\.'C/V\
2605,393,4,a,a,3632,Vfin,Vfin,avoir,mix,---,/V\
2606,393,5,trait,trait,3632,Vpp,Vpp,traire,mix,---,C/V\
2607,393,6,d',d',3632,Pre,Pre,de,mix,---,C/\
2608,393,7,envie,envie,3632,N,N,envie,mix,---,/V\.'C/V\./(e)\
2609,394,1,et,et,3633,Crd,Crd,et,mix,---,/V\
2610,394,2,chevaliers,chevaliers,3633,N,N,chevalier,mix,---,C/V\.C/V\.'C/V\
2611,394,3,de,de,3633,Pre,Pre,de,mix,---,C/(e)\
2612,394,4,roberie,roberie,3633,N,N,roberie,mix,---,C/V\.C/e\.'C/V\./(e)\
2613,394,5,.,.,3633,Pnc,Pnc,.,mix,---,
2614,395,1,perdre,perdre,3634,Vinf,Vinf,perdre,mix,---,'C/V\.C/(e)\
2615,395,2,nous,nous,3634,Prn,Prn$$,nous,mix,---,C/V\
2616,395,3,cuide,cuide,3634,Vfin,Vfin,cuider,mix,---,'C/V\.C/(e)\
2617,395,4,par,par,3634,Pre,Pre,par,mix,---,C/V\
2618,395,5,monciaus,monciaus,3634,N,N,monceau,mix,---,C/V\.'C/V\
2619,395,6,.,.,3634,Pnc,Pnc,.,mix,---,
2620,396,1,encore,encore,3635,Adv,Adv,encore,mix,---,/V\.'C/V\.C/(e)\
2621,396,2,a,a,3635,Vfin,Vfin,avoir,mix,---,/V\
2622,396,3,fait,fait,3635,Vpp,Vpp,faire,mix,---,C/V\
2623,396,4,el,el,3635,Prn,Prn,el,mix,---,/V\
2624,396,5,",",",",3635,Pnc,Pnc,",",mix,---,
2625,396,6,li,li,3635,Det,Det,le,mix,---,C/V\
2626,396,7,mauvais,mauvais,3635,Adj,Adj,mauvais,mix,---,C/V\.'C/V\
2627,396,8,oisiaus,oisiaus,3635,N,N,oiseau,mix,---,/V\.'C/V\
2628,396,9,",",",",3635,Pnc,Pnc,",",mix,---,
2629,397,1,car,car,3636,Crd,Crd,car,mix,---,C/V\
2630,397,2,de,de,3636,Pre,Pre,de,mix,---,C/(e)\
2631,397,3,luxure,luxure,3636,N,N,luxure,mix,---,C/V\.'C/V\.C/(e)\
2632,397,4,a,a,3636,Pre,Pre,à,mix,---,/V\
2633,397,5,toute,toute,3636,QIs,QIs,tout,mix,---,'C/V\.C/(e)\
2634,397,6,gent,gent,3636,N,N,gent,mix,---,C/V\
2635,397,7,plaïe,plaïe,3636,Vpp,Vpp,player,mix,---,C/V\.'C/V\./(e)\
2636,397,8,.,.,3636,Pnc,Pnc,.,mix,---,
2637,398,1,proiiés,proiiés,3637,Vfin,Vfin,prier,mix,---,C/V\.'C/V\
2638,398,2,vo,vo,3637,Det,Det,votre,mix,---,C/V\
2639,398,3,douc,douc,3637,Adj,Adj,doux,mix,---,C/V\
2640,398,4,fil,fil,3637,N,N,fils,mix,---,C/V\
2641,398,5,k',k',3637,Sub,Sub,que,mix,---,C/\
2642,398,6,il,il,3637,Prn,Prn$,il,mix,---,/V\
2643,398,7,ralie,ralie,3637,Vfin,Vfin,rallier,mix,---,C/V\.'C/V\./(e)\
2644,398,8,",",",",3637,Pnc,Pnc,",",mix,---,
2645,399,1,comme,comme,3638,Sub,Sub,comme,mix,---,'C/V\.C/(e)\
2646,399,2,bons,bons,3638,Adj,Adj,bon,mix,---,C/V\
2647,399,3,paistres,paistres,3638,N,N,paître,mix,---,'C/V\.C/e\
2648,399,4,",",",",3638,Pnc,Pnc,",",mix,---,
2649,399,5,ses,ses,3638,Det,Det,son4,mix,---,C/V\
2650,399,6,aigniaus,aigniaus,3638,N,N,agneau,mix,---,/V\.'C/V\
2651,399,7,:,:,3638,Pnc,Pnc,:,mix,---,
2652,400,1,pour,pour,3639,Pre,Pre,pour,mix,---,C/V\
2653,400,2,vous,vous,3639,Prn,Prn,vous,mix,---,C/V\
2654,400,3,en,en,3639,Prn,Prn$$,en2,mix,---,/V\
2655,400,4,fera,fera,3639,Vfin,Vfin,faire,mix,---,C/V\.'C/V\
2656,400,5,grant,grant,3639,Adj,Adj,grand,mix,---,C/V\
2657,400,6,partie,partie,3639,N,N,partie,mix,---,C/V\.'C/V\./(e)\
2658,400,7,",",",",3639,Pnc,Pnc,",",mix,---,
2659,401,1,car,car,3640,Crd,Crd,car,mix,---,C/V\
2660,401,2,de,de,3640,Pre,Pre,de,mix,---,C/(e)\
2661,401,3,lui,lui,3640,Prn,Prn,lui,mix,---,C/V\
2662,401,4,fustes,fustes,3640,Vfin,Vfin,être,mix,---,'C/V\.C/e\
2663,401,5,nés,nés,3640,Vpp,Vpp,naître,mix,---,C/V\
2664,401,6,vaissiaus,vaissiaus,3640,N,N,vaisseau,mix,---,C/V\.'C/V\
2665,401,7,.,.,3640,Pnc,Pnc,.,mix,---,
2666,402,1,de,de,3641,Pre,Pre,de,mix,---,C/(e)\
2667,402,2,ceus,ceus,3641,Dem,Dem,cil,mix,---,C/V\
2668,402,3,qui,qui,3641,Qux,Qux,qui,mix,---,C/V\
2669,402,4,vous,vous,3641,Prn,Prn$$,vous,mix,---,C/V\
2670,402,5,ont,ont,3641,Vfin,Vfin,avoir,mix,---,/V\
2671,402,6,courecie,courecie,3641,Vpp,Vpp,courroucer,mix,---,C/V\.C/e\.'C/V\./(e)\
2672,402,7,",",",",3641,Pnc,Pnc,",",mix,---,
2673,403,1,ki,ki,3642,Qux,Qux,qui,mix,---,C/V\
2674,403,2,dolant,dolant,3642,Adj,Adj,dolent,mix,---,C/V\.'C/V\
2675,403,3,sunt,sunt,3642,Vfin,Vfin,être,mix,---,C/V\
2676,403,4,de,de,3642,Pre,Pre,de,mix,---,C/(e)\
2677,403,5,lor,lor,3642,Det,Det,leur2,mix,---,C/V\
2678,403,6,folie,folie,3642,N,N,folie,mix,---,C/V\.'C/V\./(e)\
2679,403,7,",",",",3642,Pnc,Pnc,",",mix,---,
2680,404,1,doit,doit,3643,Vfin,Vfin,devoir2,mix,---,C/V\
2681,404,2,estre,estre,3643,Vinf,Vinf,être,mix,---,'/V\.C/(e)\
2682,404,3,vostres,vostres,3643,Adj,Adj,votre,mix,---,'C/V\.C/e\
2683,404,4,li,li,3643,Det,Det,le,mix,---,C/V\
2684,404,5,fardiaus,fardiaus,3643,N,N,fardeau,mix,---,C/V\.'C/V\
2685,404,6,.,.,3643,Pnc,Pnc,.,mix,---,
2686,405,1,soiiés,soiiés,3644,Vfin,Vfin,être,mix,---,C/V\.'C/V\
2687,405,2,lor,lor,3644,Prn,Prn%%,leur,mix,---,C/V\
2688,405,3,dont,dont,3644,Qux,Qux,dont,mix,---,C/V\
2689,405,4,fermetés,fermetés,3644,N,N,fermeté,mix,---,C/V\.C/e\.'C/V\
2690,405,5,et,et,3644,Crd,Crd,et,mix,---,/V\
2691,405,6,castiaus,castiaus,3644,N,N,château,mix,---,C/V\.'C/V\
2692,406,1,quant,quant,3645,Sub,Sub,quand,mix,---,C/V\
2693,406,2,anemis,anemis,3645,N,N,ennemi,mix,---,/V\.C/e\.'C/V\
2694,406,3,fait,fait,3645,Vfin,Vfin,faire,mix,---,C/V\
2695,406,4,sor,sor,3645,PrA,PrA,sur,mix,---,C/V\
2696,406,5,eus,eus,3645,Prn,Prn,eux,mix,---,/V\
2697,406,6,s',s',3645,Prn,Prn$$,se,mix,---,C/\
2698,406,7,envaie,envaie,3645,Vfin,Vfin,envahir,mix,---,/V\.C/V\.'C/V\./(e)\
2699,406,8,.,.,3645,Pnc,Pnc,.,mix,---,
